object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Q1,248.0436079164955,13.653029862568292,28.05633005276877,LGBM,2,2,0,bin_2,bin_0
Q10,667.8257129518266,277.017564001059,186.5709179687492,AutoETS,0,3,3,bin_3,bin_3
Q100,333.524397128949,134.98662928598299,170.061279296875,AutoARIMA,1,2,2,bin_2,bin_2
Q101,480.10101782852973,187.58986666274703,35.558837890625,AutoARIMA,1,3,3,bin_3,bin_3
Q102,1553.7759646347397,622.9022301615246,83.38281361708232,XGB,3,3,3,bin_3,bin_3
Q103,395.67476268028145,119.79239192084752,41.613327208561714,LGBM,2,2,2,bin_2,bin_2
Q104,951.2542710170164,124.94775800715128,96.439453125,AutoETS,0,3,2,bin_3,bin_2
Q105,385.56214413108404,96.0133445857123,163.17333984375,AutoARIMA,1,2,2,bin_2,bin_2
Q106,90.66376796973907,15.272301730389657,4.928314066456096,XGB,3,0,0,bin_0,bin_0
Q107,466.2567244320936,381.92169783471394,121.341552734375,AutoETS,0,2,3,bin_2,bin_3
Q108,451.1912363034237,117.35637713575089,7.762447364430955,LGBM,2,2,2,bin_2,bin_2
Q109,188.28166057417718,86.92719817384467,92.930908203125,AutoETS,0,1,2,bin_1,bin_2
Q11,111.37293210673135,27.723635203452027,41.405029296875,AutoETS,0,0,0,bin_0,bin_0
Q110,596.1070406942256,82.40146869146496,167.88001824565163,AutoETS,0,3,2,bin_3,bin_2
Q111,693.2099740615625,666.2590218855825,9.717529296875,AutoETS,0,3,3,bin_3,bin_3
Q112,428.5737347351102,57.26407269308256,65.246826171875,AutoARIMA,1,2,1,bin_2,bin_1
Q113,556.587824029836,350.87171410675757,167.257568359375,AutoETS,0,3,3,bin_3,bin_3
Q114,693.1684750026592,325.11573677071067,265.78173828125,AutoARIMA,1,3,3,bin_3,bin_3
Q115,233.63316465922537,79.69870238952052,102.887939453125,AutoETS,0,1,2,bin_1,bin_2
Q116,917.8022717553534,279.3970747169519,2.1385303807887794,XGB,3,3,3,bin_3,bin_3
Q117,1180.2029991611225,194.1778974741356,353.689208984375,AutoARIMA,1,3,3,bin_3,bin_3
Q118,631.5911471927024,35.88050492105267,4.988574218749818,XGB,3,3,1,bin_3,bin_1
Q119,384.219884363446,88.323571516933,184.7069788600329,AutoARIMA,1,2,2,bin_2,bin_2
Q12,111.435179451561,40.472795639421776,10.391357421875,AutoARIMA,1,0,1,bin_0,bin_1
Q120,271.66491646690463,42.92318987556768,9.420701023868332,XGB,3,2,1,bin_2,bin_1
Q121,502.25713293147203,138.00610479965255,163.0322265625,AutoETS,0,3,2,bin_3,bin_2
Q122,293.0934250703091,88.84988769040267,102.13134765625,AutoARIMA,1,2,2,bin_2,bin_2
Q123,223.62330193113746,96.0115798788696,143.96010225579948,AutoARIMA,1,1,2,bin_1,bin_2
Q124,76.95151798942322,20.420837099490594,7.929865542306743,LGBM,2,0,0,bin_0,bin_0
Q125,501.4320595579916,353.78466155581975,286.83429291946686,AutoETS,0,3,3,bin_3,bin_3
Q126,1261.856952913227,100.05859879183038,66.49948326896856,LGBM,2,3,2,bin_3,bin_2
Q127,697.1501652059433,51.4711103872486,32.25048828125,AutoETS,0,3,1,bin_3,bin_1
Q128,897.1501691207071,103.28826399899678,111.6484375,AutoARIMA,1,3,2,bin_3,bin_2
Q129,777.7924969497634,306.5133340470122,354.13623046875,AutoARIMA,1,3,3,bin_3,bin_3
Q13,306.14633300732544,241.59486532415053,10.339599609375,AutoARIMA,1,2,3,bin_2,bin_3
Q130,475.5054304537397,88.15394439787062,124.095703125,AutoETS,0,3,2,bin_3,bin_2
Q131,1258.10263267565,131.97982486994238,27.859964296350427,XGB,3,3,2,bin_3,bin_2
Q132,378.9191329816342,43.03488983878469,22.32935546874978,AutoETS,0,2,1,bin_2,bin_1
Q133,504.6014507121198,243.13167307742904,55.04833984375,AutoETS,0,3,3,bin_3,bin_3
Q134,432.96416546104274,58.06453613895544,54.19490065582886,LGBM,2,2,1,bin_2,bin_1
Q135,200.01219582398755,34.95980977216015,28.376220703125,AutoARIMA,1,1,1,bin_1,bin_1
Q136,476.5748233205936,392.64163426219324,144.33208007812482,AutoETS,0,3,3,bin_3,bin_3
Q137,227.12386748080166,56.860081473315475,67.711669921875,AutoARIMA,1,1,1,bin_1,bin_1
Q138,173.4901236344507,43.682708244008026,56.201904296875,AutoARIMA,1,1,1,bin_1,bin_1
Q139,321.8997854077695,87.06288523022302,29.353495087671945,LGBM,2,2,2,bin_2,bin_2
Q14,155.86177773210994,8.196987353274924,4.2767333984375,XGB,3,1,0,bin_1,bin_0
Q140,655.6980015472517,424.9419109779521,198.4072265625,AutoETS,0,3,3,bin_3,bin_3
Q141,313.9877632166899,29.872522996266902,5.932052601991018,LGBM,2,2,0,bin_2,bin_0
Q142,266.4374978217327,137.4354162238498,32.34375,AutoARIMA,1,2,2,bin_2,bin_2
Q143,121.30810330880263,36.44878424564831,7.960196438335515,XGB,3,1,1,bin_1,bin_1
Q144,178.4452758625995,52.442684582029116,58.71923828125,AutoARIMA,1,1,1,bin_1,bin_1
Q145,450.7286394924214,254.18335988981917,27.30697523343906,LGBM,2,2,3,bin_2,bin_3
Q146,1672.8268372959874,911.0231843136665,901.609130859375,AutoARIMA,1,3,3,bin_3,bin_3
Q147,504.55624758620974,307.6147915150672,213.226806640625,AutoARIMA,1,3,3,bin_3,bin_3
Q148,653.8035294623312,69.25048040961558,82.9743717555748,AutoETS,0,3,2,bin_3,bin_2
Q149,134.74237727222715,36.78492550870317,24.57595440140858,AutoETS,0,1,1,bin_1,bin_1
Q15,63.09031849248578,14.965372336806912,13.628217329318204,AutoETS,0,0,0,bin_0,bin_0
Q150,585.2342135982473,95.60429165195696,31.9577012710738,LGBM,2,3,2,bin_3,bin_2
Q151,340.1329050596354,45.94845176471903,104.7978515625,AutoETS,0,2,1,bin_2,bin_1
Q152,749.5121275451463,140.44753209134774,138.276123046875,AutoETS,0,3,2,bin_3,bin_2
Q153,1002.8521533788636,387.17191112335155,507.4287109375,AutoARIMA,1,3,3,bin_3,bin_3
Q154,2006.363659986021,900.8632265468424,136.52690556908374,XGB,3,3,3,bin_3,bin_3
Q155,604.5117915946566,155.1558911663739,10.57771155106093,LGBM,2,3,3,bin_3,bin_3
Q156,950.3196871094206,506.35180891632456,143.53076171875,AutoETS,0,3,3,bin_3,bin_3
Q157,435.8040066497167,12.807580812199824,2.19091796875,AutoETS,0,2,0,bin_2,bin_0
Q158,1504.6502360750196,525.8681512527039,33.60456107101527,LGBM,2,3,3,bin_3,bin_3
Q159,418.78269766848143,249.1820587661161,193.35464321298787,AutoETS,0,2,3,bin_2,bin_3
Q16,21.846489280117453,9.605084504113222,12.385351562499636,XGB,3,0,0,bin_0,bin_0
Q160,2755.0993297252717,529.1390043183848,332.14208984375,AutoARIMA,1,3,3,bin_3,bin_3
Q161,5233.446664357874,1963.9502300023894,3867.4541379002494,AutoETS,0,3,3,bin_3,bin_3
Q162,359.05461519771575,434.6295719206122,27.00972055648799,XGB,3,2,3,bin_2,bin_3
Q163,1089.9914223584356,17.634551819395337,28.188851581883227,LGBM,2,3,0,bin_3,bin_0
Q164,623.8885268645907,174.86305706944205,392.905517578125,AutoARIMA,1,3,3,bin_3,bin_3
Q165,540.3288433736684,124.7727112594909,4.587346150923622,XGB,3,3,2,bin_3,bin_2
Q166,412.3384206100769,23.157929132249677,0.49568279406730653,LGBM,2,2,0,bin_2,bin_0
Q167,179.5196170123703,96.89130411182855,12.392921174481216,XGB,3,1,2,bin_1,bin_2
Q168,245.0081417225279,140.2214299144418,11.137477055200861,LGBM,2,2,2,bin_2,bin_2
Q169,135.67720077506976,74.90728468437287,0.2795269778457623,LGBM,2,1,2,bin_1,bin_2
Q17,193.92558624396816,56.00504316412112,90.37213867187529,AutoETS,0,1,1,bin_1,bin_1
Q170,518.1739740496615,287.3217939838077,395.22617187499964,AutoETS,0,3,3,bin_3,bin_3
Q171,196.88549449053346,52.695559709593255,15.409423828125,AutoARIMA,1,1,1,bin_1,bin_1
Q172,1248.544455964152,71.14404027477555,124.2620849609375,AutoARIMA,1,3,2,bin_3,bin_2
Q173,1288.9759333691393,503.31744779921974,339.35546875,AutoETS,0,3,3,bin_3,bin_3
Q174,857.0257383507856,63.94996117300812,3.1776130031066714,LGBM,2,3,1,bin_3,bin_1
Q175,2567.0008148055704,262.367186464877,55.654541015625,AutoETS,0,3,3,bin_3,bin_3
Q176,829.8799154156018,430.4551678089201,86.23892720478057,LGBM,2,3,3,bin_3,bin_3
Q177,797.085652048916,600.0202449128399,190.92081953871093,LGBM,2,3,3,bin_3,bin_3
Q178,569.446085875655,47.4602772284164,33.24383032550668,LGBM,2,3,1,bin_3,bin_1
Q179,557.676203363183,322.1810068643696,148.020263671875,AutoETS,0,3,3,bin_3,bin_3
Q18,216.26623642226116,46.76158610525656,24.484306040607862,XGB,3,1,1,bin_1,bin_1
Q180,598.5889155481616,312.59234293734823,310.0537109375,AutoETS,0,3,3,bin_3,bin_3
Q181,307.9384215213024,93.40877788310577,7.7484130859375,AutoETS,0,2,2,bin_2,bin_2
Q182,62.42996066554167,25.103773444485952,30.716796875,AutoARIMA,1,0,0,bin_0,bin_0
Q183,1697.3525271177668,716.9447237440595,77.541015625,AutoARIMA,1,3,3,bin_3,bin_3
Q184,430.04039708066443,38.56234822817984,51.453857421875,AutoETS,0,2,1,bin_2,bin_1
Q185,149.98111909130034,116.45633774404314,3.0218126972986283,LGBM,2,1,2,bin_1,bin_2
Q186,370.3991629688545,99.06262624544479,37.401876484792865,XGB,3,2,2,bin_2,bin_2
Q187,116.62790030611893,75.95106266549595,61.70048828124982,AutoETS,0,0,2,bin_0,bin_2
Q188,1731.5971893625026,139.24777020178058,175.70008557501114,AutoETS,0,3,2,bin_3,bin_2
Q189,2856.401490857019,384.3434768652913,556.802001953125,AutoARIMA,1,3,3,bin_3,bin_3
Q19,346.47601238519405,177.69562109912704,247.763427734375,AutoARIMA,1,2,3,bin_2,bin_3
Q190,721.6978727207113,94.68917945675818,15.27222982027979,LGBM,2,3,2,bin_3,bin_2
Q191,1063.3740482751505,428.97600003277165,51.96742994627266,LGBM,2,3,3,bin_3,bin_3
Q192,656.7500925618602,45.87695404292201,5.6318359375,AutoETS,0,3,1,bin_3,bin_1
Q193,1191.6241827397794,43.557149832159126,69.2333984375,AutoARIMA,1,3,1,bin_3,bin_1
Q194,2073.73896492144,450.57841253069273,38.66010711111494,LGBM,2,3,3,bin_3,bin_3
Q195,428.1506857718722,26.60664855481444,18.592041015625,XGB,3,2,0,bin_2,bin_0
Q196,3120.187291772084,95.28835913831017,206.758056640625,AutoETS,0,3,2,bin_3,bin_2
Q197,484.76944419805227,176.78164980550076,36.51426422341592,LGBM,2,3,3,bin_3,bin_3
Q198,2299.044012730119,290.66940004149393,70.25686146735188,AutoETS,0,3,3,bin_3,bin_3
Q199,379.303431079155,93.44838708310674,30.681783495879927,LGBM,2,2,2,bin_2,bin_2
Q2,83.10712008241808,35.937748929670924,19.57103138907769,LGBM,2,0,1,bin_0,bin_1
Q20,293.81634409347134,69.52189559918875,29.718013092635374,XGB,3,2,2,bin_2,bin_2
Q200,1156.6069027248257,324.44593781291803,64.338623046875,AutoETS,0,3,3,bin_3,bin_3
Q201,277.2091704730807,99.42679006721802,189.670166015625,AutoARIMA,1,2,2,bin_2,bin_2
Q202,357.94108662392625,146.69472405845295,8.886166199607487,LGBM,2,2,3,bin_2,bin_3
Q203,2689.8722191299494,1666.1614136904618,33.295187200907094,LGBM,2,3,3,bin_3,bin_3
Q204,393.6571053871993,95.78232287196265,44.72048339843741,AutoARIMA,1,2,2,bin_2,bin_2
Q205,323.3923621288026,206.30929229672589,45.527099609375,AutoETS,0,2,3,bin_2,bin_3
Q206,508.63175515533453,346.93865060731184,125.12148437500036,AutoETS,0,3,3,bin_3,bin_3
Q207,177.46401819297398,128.7761293649047,4.334716796875,AutoETS,0,1,2,bin_1,bin_2
Q208,307.5512434068104,209.19016067539664,75.3876953125,AutoARIMA,1,2,3,bin_2,bin_3
Q209,639.7250710881264,421.2892837154039,49.713134765625,AutoETS,0,3,3,bin_3,bin_3
Q21,304.72014169036464,93.65342484424605,22.491406605208567,AutoETS,0,2,2,bin_2,bin_2
Q210,239.81905715780204,58.46263555518629,12.430419921875,AutoARIMA,1,2,1,bin_2,bin_1
Q211,307.97048634206453,124.79494045070157,10.27918744424187,LGBM,2,2,2,bin_2,bin_2
Q212,283.74353857870744,46.24652347569957,30.272186279296875,AutoARIMA,1,2,1,bin_2,bin_1
Q213,321.4048712014803,150.6234334733952,75.740478515625,AutoARIMA,1,2,3,bin_2,bin_3
Q214,562.2030624083332,553.6064961203656,7.93408203125,AutoETS,0,3,3,bin_3,bin_3
Q215,373.11342259550634,360.6894455371855,4.99609375,AutoETS,0,2,3,bin_2,bin_3
Q216,38.77345641406123,22.423370480728927,11.951171875,AutoARIMA,1,0,0,bin_0,bin_0
Q217,70.82276745746435,30.143530226303778,21.520453607642594,LGBM,2,0,0,bin_0,bin_0
Q218,243.01849084313218,158.24686979360897,1.8280029296875,AutoARIMA,1,2,3,bin_2,bin_3
Q219,346.817098036699,269.0991128809182,0.37969970703125,AutoARIMA,1,2,3,bin_2,bin_3
Q22,205.4455883247074,103.51978718055868,3.189453125,AutoETS,0,1,2,bin_1,bin_2
Q220,266.4062133410671,199.9745204806318,39.3795166015625,AutoARIMA,1,2,3,bin_2,bin_3
Q221,150.1836215526866,62.07828786476105,21.75384521484375,AutoETS,0,1,1,bin_1,bin_1
Q222,223.31012805612852,50.56240025671752,85.787109375,AutoARIMA,1,1,1,bin_1,bin_1
Q223,258.76360170357384,89.8107276005252,21.817907638829638,LGBM,2,2,2,bin_2,bin_2
Q224,431.5309699695148,138.30556177470666,86.41351318359375,AutoETS,0,2,2,bin_2,bin_2
Q225,692.320866099119,351.85914035738153,93.62744140625,AutoETS,0,3,3,bin_3,bin_3
Q226,706.8562714777079,200.88996954620492,91.832275390625,AutoARIMA,1,3,3,bin_3,bin_3
Q227,374.11256384059277,29.945634535202935,40.38677978515625,XGB,3,2,0,bin_2,bin_0
Q228,409.35953403540736,428.97147395566367,26.621943514676218,XGB,3,2,3,bin_2,bin_3
Q229,266.9709895837184,51.44091195421046,51.4093017578125,AutoARIMA,1,2,1,bin_2,bin_1
Q23,571.5739652332101,11.604975477233257,22.37548828125,XGB,3,3,0,bin_3,bin_0
Q230,845.8680944077589,480.58500059289844,303.80712890625,AutoETS,0,3,3,bin_3,bin_3
Q231,648.7895900293616,350.0354632954309,402.718505859375,AutoETS,0,3,3,bin_3,bin_3
Q232,474.5624148305012,109.77882369987785,192.529296875,AutoETS,0,3,2,bin_3,bin_2
Q233,500.6859716217881,155.86057793027567,250.2560935184024,AutoARIMA,1,3,3,bin_3,bin_3
