object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Q100::pattern0::L24,148.92898619813286,19.702848919451295,26.404172394968555,LGBM,2,1,0,bin_1,bin_0
Q101::pattern0::L24,576.297384260379,112.54438123999479,52.657310479015905,XGB,3,3,2,bin_3,bin_2
Q102::pattern0::L24,208.69518035338467,119.44610312341943,0.033203125,AutoARIMA,1,1,3,bin_1,bin_3
Q103::pattern0::L24,488.59429446933814,42.07045847259515,0.6321605015538125,LGBM,2,3,1,bin_3,bin_1
Q104::pattern0::L24,833.741311240153,37.050040633130536,26.884312343424654,AutoARIMA,1,3,1,bin_3,bin_1
Q105::pattern0::L24,226.61628524507978,154.62204050353552,26.97382386343088,LGBM,2,2,3,bin_2,bin_3
Q106::pattern0::L24,408.0573377598182,78.17344393052947,155.3845268205232,AutoARIMA,1,2,2,bin_2,bin_2
Q107::pattern0::L24,402.4078979758091,80.83657424837524,77.73095692488869,LGBM,2,2,2,bin_2,bin_2
Q108::pattern0::L24,599.7851618346854,11.847625227395346,8.449241088741474,XGB,3,3,0,bin_3,bin_0
Q109::pattern0::L24,223.51086758307378,33.26945281507888,37.9609375,AutoETS,0,2,1,bin_2,bin_1
Q10::pattern0::L24,92.7529507013345,80.13085199206895,2.5103574928375565,XGB,3,0,2,bin_0,bin_2
Q110::pattern0::L24,244.12300461714517,81.06847290431067,2.4143817498306817,XGB,3,2,2,bin_2,bin_2
Q111::pattern0::L24,508.9849525639586,89.10792957392037,23.301025390625,AutoETS,0,3,2,bin_3,bin_2
Q112::pattern0::L24,234.2898238838784,38.8066124292101,59.276123046875,AutoARIMA,1,2,1,bin_2,bin_1
Q113::pattern0::L24,337.4085994485065,27.917873910797056,9.0068359375,AutoETS,0,2,0,bin_2,bin_0
Q114::pattern0::L24,120.43796781894036,15.641128262115657,8.463590025762187,XGB,3,0,0,bin_0,bin_0
Q115::pattern0::L24,120.86622462610319,27.881910490478777,1.0179139955876053,LGBM,2,0,0,bin_0,bin_0
Q116::pattern0::L24,526.0884433540265,87.18882194267985,64.25660544735592,XGB,3,3,2,bin_3,bin_2
Q117::pattern0::L24,295.03263271095557,37.12749316393395,0.0,AutoETS,0,2,1,bin_2,bin_1
Q118::pattern0::L24,267.52897794518674,62.5083492954323,0.000244140625,AutoARIMA,1,2,2,bin_2,bin_2
Q119::pattern0::L24,405.4858172881861,85.44345705484452,5.81787109375,AutoETS,0,2,2,bin_2,bin_2
Q11::pattern0::L24,55.069296478918886,10.131782119670211,8.39793786880091,AutoARIMA,1,0,0,bin_0,bin_0
Q120::pattern0::L24,389.24934903962037,94.4356632436074,28.92337272098075,XGB,3,2,2,bin_2,bin_2
Q121::pattern0::L24,252.16005480873594,47.39449537457744,40.38816845369411,XGB,3,2,1,bin_2,bin_1
Q122::pattern0::L24,119.48548625245519,21.311338706390604,20.020847958929608,LGBM,2,0,0,bin_0,bin_0
