experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.4503311258278146,0.025683125262280546,0.22222658997997546,0.4357615894039736,0.0350029179488196,0.22148124237930267
exp1_pattern_main,pattern_tsfel,151,0.45496688741721847,0.025859365021841017,0.21939457429535844,0.44326710816777043,0.03560583103017229,0.2213236479495638
exp1_pattern_main,pattern_raw_dtw,151,0.3596026490066225,0.01887522199832085,0.17485704953789627,0.3562913907284768,0.02565114844561401,0.17832056312381353
exp1_pattern_main,pattern_raw_cosine,151,0.3350993377483444,0.017023098129620478,0.16630320262649642,0.34481236203090504,0.02394524840767164,0.17054384130167594
exp1_pattern_main,random,151,0.2589403973509934,0.009655095400548243,0.11433837308095311,0.260485651214128,0.01288418423541368,0.12053244797096714
