comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,151,0.36490066225165557,0.018742069928598528,0.18814104212990324,0.3461368653421633,0.02428843865000817,0.1815105403039445
cosine,pattern,pattern_raw_cosine,151,0.3350993377483444,0.017023098129620478,0.16630320262649642,0.34481236203090504,0.02394524840767164,0.17054384130167594
dtw,whole-series,raw_dtw,151,0.3562913907284768,0.018731903793567574,0.1802498320689609,0.35055187637969093,0.024696561477070222,0.17861355324121428
dtw,pattern,pattern_raw_dtw,151,0.3596026490066225,0.01887522199832085,0.17485704953789627,0.3562913907284768,0.02565114844561401,0.17832056312381353
tsfel,whole-series,tsfel,151,0.44569536423841066,0.025283619041941773,0.21498510115963101,0.4406181015452538,0.03489963381879573,0.21859204330441986
tsfel,pattern,pattern_tsfel,151,0.45496688741721847,0.025859365021841017,0.21939457429535844,0.44326710816777043,0.03560583103017229,0.2213236479495638
