object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Q100::pattern0::L24,134.5615382082069,34.58889179646658,29.123697916666657,AutoETS,0,0,0,bin_0,bin_0
Q101::pattern0::L24,834.3918203166095,343.60110449429095,35.035583316895384,LGBM,2,1,1,bin_1,bin_1
Q102::pattern0::L24,199.566272876033,39.86268031868886,0.0030924479166571928,AutoARIMA,1,0,0,bin_0,bin_0
Q103::pattern0::L24,406.98519649784413,102.21594857982662,1.6328938802083144,AutoARIMA,1,1,1,bin_1,bin_1
Q104::pattern0::L24,757.4052541156414,90.50620720846183,39.74788411458337,AutoETS,0,1,1,bin_1,bin_1
Q105::pattern0::L24,353.7433950583181,38.766552162726626,38.74590218860271,LGBM,2,0,0,bin_0,bin_0
Q106::pattern0::L24,336.739183214549,91.96927786258415,6.412738717570704,XGB,3,0,1,bin_0,bin_1
Q107::pattern0::L24,473.7853260778778,76.23345769228503,2.873344125988524,LGBM,2,1,0,bin_1,bin_0
Q108::pattern0::L24,1190.2140822325648,568.2940984250988,43.557240388591595,XGB,3,1,1,bin_1,bin_1
Q109::pattern0::L24,272.3552950916546,83.3718096952218,35.304057970785095,AutoARIMA,1,0,0,bin_0,bin_0
Q10::pattern0::L24,326.9037571144975,165.56249017356677,131.60106445312493,AutoARIMA,1,0,1,bin_0,bin_1
Q110::pattern0::L24,462.5127543685702,99.38653185167867,127.82432476594812,AutoETS,0,1,1,bin_1,bin_1
Q111::pattern0::L24,495.062745401431,66.76099094380606,47.58827001718271,XGB,3,1,0,bin_1,bin_0
Q112::pattern0::L24,240.07528691940973,12.584745415584871,1.1928306203473653,XGB,3,0,0,bin_0,bin_0
Q113::pattern0::L24,409.6333061661175,186.18812545045904,2.081092503012144,AutoETS,0,1,1,bin_1,bin_1
Q114::pattern0::L24,300.59832156982264,77.5352623315995,158.77550455729153,AutoARIMA,1,0,0,bin_0,bin_0
Q115::pattern0::L24,216.22172346899526,47.26683620975159,5.142822265625,AutoETS,0,0,0,bin_0,bin_0
Q116::pattern0::L24,1484.1891608617286,368.2379035484251,107.62795941766944,LGBM,2,1,1,bin_1,bin_1
Q117::pattern0::L24,840.7680213264753,83.53367205941184,48.89111328125,AutoETS,0,1,0,bin_1,bin_0
Q118::pattern0::L24,252.03711786157297,10.178965233293304,8.834601470374167,LGBM,2,0,0,bin_0,bin_0
Q119::pattern0::L24,731.9410387655225,99.88956219817534,2.9942169110482837,XGB,3,1,1,bin_1,bin_1
Q11::pattern0::L24,34.86770495920723,7.646665537155519,8.332438151041664,XGB,3,0,0,bin_0,bin_0
Q120::pattern0::L24,197.30186669606624,24.71298923742762,0.6995156376100056,LGBM,2,0,0,bin_0,bin_0
Q121::pattern0::L24,262.6129802661905,101.7787791826728,3.8485193720538007,AutoARIMA,1,0,1,bin_0,bin_1
Q122::pattern0::L24,581.3891581600607,111.81428203262142,79.75232747395842,AutoARIMA,1,1,1,bin_1,bin_1
Q123::pattern0::L24,1980.9940998619043,89.77442364660153,33.90201793720007,XGB,3,1,1,bin_1,bin_1
Q124::pattern0::L24,438.3276951298039,48.52718153259481,105.58959725098651,AutoARIMA,1,1,0,bin_1,bin_0
Q125::pattern0::L24,5216.5904324134735,1423.1383792589008,538.4972960601472,XGB,3,1,1,bin_1,bin_1
Q126::pattern0::L24,378.5329648979501,10.881413773807408,22.129174044925094,XGB,3,1,0,bin_1,bin_0
Q127::pattern0::L24,413.2661096670572,116.75335262626727,221.01569824218754,AutoARIMA,1,1,1,bin_1,bin_1
Q128::pattern0::L24,1185.5565920563886,37.53774083158848,6.372721354166515,XGB,3,1,0,bin_1,bin_0
Q129::pattern0::L24,1034.6436916684677,252.43214775517944,3.575184498004546,LGBM,2,1,1,bin_1,bin_1
Q12::pattern0::L24,266.8690023759235,62.00017772324461,129.44373372395845,AutoETS,0,0,0,bin_0,bin_0
Q130::pattern0::L24,348.25239998132196,8.867788782608505,7.367415364583394,AutoETS,0,0,0,bin_0,bin_0
Q131::pattern0::L24,363.42915825183803,36.724361574156305,30.3386501957728,LGBM,2,0,0,bin_0,bin_0
Q132::pattern0::L24,865.224967581788,147.19937189460867,199.06168673340198,AutoARIMA,1,1,1,bin_1,bin_1
Q133::pattern0::L24,573.0236288335426,189.78366899232282,177.89352213541684,AutoETS,0,1,1,bin_1,bin_1
Q134::pattern0::L24,684.8674897605215,44.27376836335937,94.11555989583337,AutoARIMA,1,1,0,bin_1,bin_0
Q135::pattern0::L24,426.51051472619156,137.33526735234506,286.1060058593751,AutoARIMA,1,1,1,bin_1,bin_1
Q136::pattern0::L24,367.88283054742135,57.28486107615934,24.24899193791896,LGBM,2,1,0,bin_1,bin_0
Q137::pattern0::L24,360.3193601849948,141.82079256028095,18.587890625,AutoARIMA,1,0,1,bin_0,bin_1
Q138::pattern0::L24,274.89001420940065,153.89979905413475,16.52345553218919,LGBM,2,0,1,bin_0,bin_1
Q139::pattern0::L24,611.5989986968922,278.1409413761636,201.314697265625,AutoARIMA,1,1,1,bin_1,bin_1
Q13::pattern0::L24,392.7200321000737,108.17431198495508,180.37890625000003,AutoARIMA,1,1,1,bin_1,bin_1
Q140::pattern0::L24,316.6245359966341,88.49500361152735,11.822444116744578,XGB,3,0,0,bin_0,bin_0
Q141::pattern0::L24,305.12872635103105,51.027729410044635,5.794189453124972,AutoETS,0,0,0,bin_0,bin_0
Q142::pattern0::L24,357.3509043248556,98.3053561738438,86.4053222656251,AutoETS,0,0,1,bin_0,bin_1
Q143::pattern0::L24,273.0424615150618,18.385150886671315,31.293050130208314,XGB,3,0,0,bin_0,bin_0
Q144::pattern0::L24,676.2956119027043,525.861685195015,12.12614613918322,LGBM,2,1,1,bin_1,bin_1
Q145::pattern0::L24,3575.1838443496645,573.4189936651346,1045.0788574218745,AutoETS,0,1,1,bin_1,bin_1
Q146::pattern0::L24,1504.9248050734957,270.81499585506054,103.476373781539,LGBM,2,1,1,bin_1,bin_1
Q147::pattern0::L24,416.53400131727636,54.578760101943956,37.509111918394524,LGBM,2,1,0,bin_1,bin_0
Q148::pattern0::L24,450.80693447655045,46.09922986889009,98.0068359375,AutoARIMA,1,1,0,bin_1,bin_0
Q149::pattern0::L24,430.9169392196425,91.31543739366354,0.02718098958337123,AutoARIMA,1,1,1,bin_1,bin_1
Q14::pattern0::L24,165.07789246403627,55.38333464005284,17.855381641250617,LGBM,2,0,0,bin_0,bin_0
Q150::pattern0::L24,661.8464490437483,92.54504351924342,0.023763020833257542,AutoETS,0,1,1,bin_1,bin_1
Q151::pattern0::L24,456.44811208901075,131.59378177194603,120.7752283039589,AutoARIMA,1,1,1,bin_1,bin_1
Q152::pattern0::L24,431.74047130994336,398.7219478827685,7.970348781440407,XGB,3,1,1,bin_1,bin_1
Q153::pattern0::L24,254.33719259738058,77.18230455641783,58.42106119791666,AutoARIMA,1,0,0,bin_0,bin_0
Q154::pattern0::L24,378.96557900539966,38.596373139603486,0.74072265625,AutoARIMA,1,1,0,bin_1,bin_0
Q155::pattern0::L24,1059.3267895236906,214.7241508488537,26.96842447916663,AutoARIMA,1,1,1,bin_1,bin_1
Q156::pattern0::L24,1003.3037755498091,138.583084192462,219.74072265625,AutoETS,0,1,1,bin_1,bin_1
Q157::pattern0::L24,1295.9094011945972,450.941245672097,76.71272786458337,AutoARIMA,1,1,1,bin_1,bin_1
Q158::pattern0::L24,221.7638467772238,54.47809720348998,7.435221354166657,AutoARIMA,1,0,0,bin_0,bin_0
Q159::pattern0::L24,840.2814580991128,145.74482553472276,0.0,AutoETS,0,1,1,bin_1,bin_1
Q15::pattern0::L24,182.48594771841314,70.19676860280862,150.95402524865253,AutoETS,0,0,0,bin_0,bin_0
Q160::pattern0::L24,374.62961590863773,146.0399925169316,132.67059579600945,AutoARIMA,1,1,1,bin_1,bin_1
Q161::pattern0::L24,2245.2427612753886,654.8148982405731,718.1764322916667,AutoETS,0,1,1,bin_1,bin_1
Q162::pattern0::L24,306.74036389776,124.42011014487404,21.381317846459922,LGBM,2,0,1,bin_0,bin_1
Q163::pattern0::L24,1441.9174149561827,583.2394114825175,414.5434570312501,AutoETS,0,1,1,bin_1,bin_1
Q164::pattern0::L24,854.1774598352016,109.51133068599496,20.16003370606859,LGBM,2,1,1,bin_1,bin_1
Q165::pattern0::L24,843.2435125281579,351.9957220773355,130.77270507812494,AutoARIMA,1,1,1,bin_1,bin_1
Q166::pattern0::L24,1238.0659213039764,243.53842214635443,132.71142578125,AutoARIMA,1,1,1,bin_1,bin_1
Q167::pattern0::L24,722.8941861028986,154.84336928924202,53.70052083333337,XGB,3,1,1,bin_1,bin_1
Q168::pattern0::L24,659.4787029478575,98.20322020976977,198.34720865885413,AutoARIMA,1,1,1,bin_1,bin_1
Q169::pattern0::L24,378.4212815978018,166.41068659678226,5.102498372395843,AutoARIMA,1,1,1,bin_1,bin_1
Q16::pattern0::L24,313.64412484151023,110.30979259133441,4.819663428541531,XGB,3,0,1,bin_0,bin_1
Q170::pattern0::L24,349.7234257598914,87.19391639284791,56.37646484375,AutoARIMA,1,0,0,bin_0,bin_0
Q171::pattern0::L24,1102.7861746465007,62.05682836195161,3.150065104166515,AutoETS,0,1,0,bin_1,bin_0
Q172::pattern0::L24,1060.9351906158506,300.01319341273313,1.8116626668063418,LGBM,2,1,1,bin_1,bin_1
Q173::pattern0::L24,369.306762384818,129.57711743131213,6.219565044061085,LGBM,2,1,1,bin_1,bin_1
Q174::pattern0::L24,826.8622586168493,112.49927248970036,50.24039188927259,XGB,3,1,1,bin_1,bin_1
Q175::pattern0::L24,345.7686578278788,114.58769361129409,14.614914514640361,AutoETS,0,0,1,bin_0,bin_1
Q176::pattern0::L24,628.2470274439371,71.73802338676279,76.47869035446024,LGBM,2,1,0,bin_1,bin_0
Q177::pattern0::L24,619.2337839123359,44.24480345332272,23.991125232676723,XGB,3,1,0,bin_1,bin_0
Q178::pattern0::L24,609.2771365479587,100.2124851265705,140.69054361979153,AutoETS,0,1,1,bin_1,bin_1
Q179::pattern0::L24,709.0646866937308,194.01470605928776,25.253155954610293,XGB,3,1,1,bin_1,bin_1
Q17::pattern0::L24,208.4665127238786,156.25142613474205,46.78078071322291,XGB,3,0,1,bin_0,bin_1
Q180::pattern0::L24,438.8065176026834,102.11580346412595,62.21174749406691,XGB,3,1,1,bin_1,bin_1
Q181::pattern0::L24,799.5064333010761,143.17261048950198,269.25234375,AutoETS,0,1,1,bin_1,bin_1
Q182::pattern0::L24,256.3407422538685,107.77176219893768,13.037577859526209,LGBM,2,0,1,bin_0,bin_1
Q183::pattern0::L24,744.4575105701637,224.15723992295042,85.01920572916663,AutoARIMA,1,1,1,bin_1,bin_1
Q184::pattern0::L24,1715.7846023289503,678.8044187648236,138.22611298237734,LGBM,2,1,1,bin_1,bin_1
Q185::pattern0::L24,456.51630613888517,131.07998913529246,214.8214745555406,AutoETS,0,1,1,bin_1,bin_1
Q186::pattern0::L24,383.84372292468197,99.34729179137369,199.9338760737278,XGB,3,1,1,bin_1,bin_1
Q187::pattern0::L24,259.0360103433429,57.69150178264146,120.35167643229155,AutoARIMA,1,0,0,bin_0,bin_0
Q188::pattern0::L24,1086.648669482272,662.3521924547978,71.28937397400978,XGB,3,1,1,bin_1,bin_1
Q189::pattern0::L24,1453.9236033790407,492.3665724614386,1067.9632937244965,AutoETS,0,1,1,bin_1,bin_1
Q18::pattern0::L24,402.1793442498446,138.52369917174562,22.85437011718753,AutoARIMA,1,1,1,bin_1,bin_1
