object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Y100::pattern0::L24,301.8092208712103,200.18965718601504,7.004981735520573,XGB,3,0,1,low,medium
Y101::pattern0::L24,1083.5504456847311,124.23377689847257,15.260259726014283,XGB,3,2,1,high,medium
Y102::pattern0::L24,489.2177532445205,250.82628518307243,18.022308349609375,AutoETS,0,1,2,medium,high
Y103::pattern0::L24,785.5855269899073,285.65347866194986,299.50160211086904,AutoETS,0,1,2,medium,high
Y104::pattern0::L24,216.44972894803396,7.835537971749027,16.23099674183254,LGBM,2,0,0,low,low
Y105::pattern0::L24,822.3919973473264,777.4386111323284,3.391378651494506,XGB,3,1,2,medium,high
Y106::pattern0::L24,586.2191517820515,283.0658104009169,441.5271781589672,AutoARIMA,1,1,2,medium,high
Y107::pattern0::L24,468.7130461404963,182.76548209235193,390.1155042906711,AutoETS,0,1,1,medium,medium
Y108::pattern0::L24,1290.7483062275876,148.2330821036846,235.9853515625,AutoETS,0,2,1,high,medium
Y109::pattern0::L24,991.7271288545599,235.19604827823795,67.081787109375,AutoETS,0,2,1,high,medium
Y10::pattern0::L24,4591.378961882328,1215.8903628091657,1713.6445945571613,AutoARIMA,1,2,2,high,high
Y110::pattern0::L24,1808.5504888550502,598.6359781167802,60.48571866268776,LGBM,2,2,2,high,high
Y111::pattern0::L24,1590.082892781735,187.533252372767,31.136651317007363,LGBM,2,2,1,high,medium
Y112::pattern0::L24,577.7782909967071,79.24400220959816,7.8162252979686855,XGB,3,1,0,medium,low
Y113::pattern0::L24,2322.073928440965,365.2299478460681,238.380126953125,AutoARIMA,1,2,2,high,high
Y114::pattern0::L24,1696.2945882435265,877.9054885680258,35.90297957710618,XGB,3,2,2,high,high
Y115::pattern0::L24,475.2773181044272,266.84311750928,14.220458984375,AutoETS,0,1,2,medium,high
Y116::pattern0::L24,1008.5395489628268,541.8459304015036,392.8453598022461,AutoETS,0,2,2,high,high
Y117::pattern0::L24,2082.7388715345865,95.33115614646579,197.396240234375,AutoETS,0,2,0,high,low
Y118::pattern0::L24,1890.1156680445383,1109.7630071122003,71.62071564454118,LGBM,2,2,2,high,high
Y119::pattern0::L24,1491.9577732986438,586.2837948652585,504.6386176086387,AutoETS,0,2,2,high,high
Y11::pattern0::L24,397.16830425214334,86.89800679587655,31.497683551889168,LGBM,2,0,0,low,low
Y120::pattern0::L24,2338.0276368597415,637.9156917252373,171.9228515625,XGB,3,2,2,high,high
Y121::pattern0::L24,1620.3175477751674,569.3153601035989,297.410888671875,AutoETS,0,2,2,high,high
Y122::pattern0::L24,1809.6870205035207,1607.2125258319213,80.49010993883121,LGBM,2,2,2,high,high
Y123::pattern0::L24,2889.0784608083145,680.2365297780302,1404.6245493303968,AutoETS,0,2,2,high,high
Y124::pattern0::L24,1531.8130381900962,219.09077878749457,106.61570999543574,AutoARIMA,1,2,1,high,medium
Y125::pattern0::L24,554.6541542887569,425.40100185652534,5.4466552734375,XGB,3,1,2,medium,high
Y126::pattern0::L24,2827.5908742890465,255.6020819678923,198.5511474609375,AutoETS,0,2,2,high,high
Y127::pattern0::L24,2368.782159236358,27.824103441820718,9.91259765625,AutoARIMA,1,2,0,high,low
Y128::pattern0::L24,2211.648411384934,1547.8146590357956,215.9895758958139,LGBM,2,2,2,high,high
Y129::pattern0::L24,1055.9818907324222,251.56154677023616,131.42107623556467,XGB,3,2,2,high,high
Y12::pattern0::L24,2387.3265936402295,497.8727259889944,902.9818115234373,AutoARIMA,1,2,2,high,high
Y130::pattern0::L24,1086.1304044876142,656.5103895999633,108.67375452322119,LGBM,2,2,2,high,high
Y131::pattern0::L24,1002.2695993990674,596.5778181005763,641.1392259680711,AutoARIMA,1,2,2,high,high
Y132::pattern0::L24,1146.1072872466455,539.7541491926237,880.8835958729624,AutoETS,0,2,2,high,high
Y133::pattern0::L24,4644.268743725828,4499.486505226156,114.86403319578994,LGBM,2,2,2,high,high
Y134::pattern0::L24,841.3374395331094,164.01930068847338,298.275634765625,AutoARIMA,1,1,1,medium,medium
Y135::pattern0::L24,1865.2301933004192,1161.4866213706432,37.66102783963652,LGBM,2,2,2,high,high
Y136::pattern0::L24,169.83225381308733,113.83398849369007,52.1368079144022,AutoETS,0,0,1,low,medium
Y137::pattern0::L24,548.875365722629,130.38967204963902,200.61072626528517,AutoETS,0,1,1,medium,medium
