object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Y1,1134.2129802359448,607.587027270189,1217.9774511718751,AutoARIMA,1,2,2,high,high
Y10,5452.14994567296,947.6153747995411,21.70305417621421,XGB,3,2,2,high,high
Y100,348.11394748542284,137.06917339166327,34.68454970731625,XGB,3,0,1,low,medium
Y101,920.0630983160374,129.73761905095785,0.083251953125,AutoARIMA,1,2,1,high,medium
Y102,599.9497387566462,324.67786300620185,0.00146484375,AutoARIMA,1,1,2,medium,high
Y103,1277.3173697734178,162.65745193374028,0.0400390625,AutoETS,0,2,1,high,medium
Y104,250.9095109750089,36.065719183540196,7.32373046875,AutoETS,0,0,0,low,low
Y105,605.0646880326942,46.50508381368043,2.6383663885899296,AutoARIMA,1,1,0,medium,low
Y106,861.7380590537048,147.2304444228611,307.1182861328125,AutoETS,0,1,1,medium,medium
Y107,598.0575488775412,272.84664669891316,0.048828125,AutoETS,0,1,2,medium,high
Y108,1701.6947270576711,325.51392349227876,502.4150390625,AutoETS,0,2,2,high,high
Y109,1678.730144284405,294.5171584273599,288.5477294921875,AutoARIMA,1,2,2,high,high
Y11,448.70171347539866,290.15869705244614,16.956158793718032,LGBM,2,1,2,medium,high
Y110,2686.8073395012398,365.0742793784682,94.43455820027384,XGB,3,2,2,high,high
Y111,4103.212295543755,1350.6369444027944,726.4725265964089,XGB,3,2,2,high,high
Y112,764.3531148877565,336.84052385818075,58.56825333959887,LGBM,2,1,2,medium,high
Y113,6651.821519874303,2773.469908498353,4397.5908203125,AutoARIMA,1,2,2,high,high
Y114,1628.077649750468,473.0452871053398,12.127713259686061,XGB,3,2,2,high,high
Y115,741.9782062332557,285.54619346469394,427.54429465958515,AutoARIMA,1,1,2,medium,high
Y116,1238.9252293085665,722.9833331091766,202.17428588867188,AutoARIMA,1,2,2,high,high
Y117,2044.4495875119685,58.81911367597167,12.450341796875364,AutoETS,0,2,0,high,low
Y118,2191.170556881984,311.9105596014047,640.8541748046873,AutoETS,0,2,2,high,high
Y119,1664.5416139489712,22.12507393992542,36.989013671875,AutoETS,0,2,0,high,low
Y12,1967.9370041497757,618.7856461493706,184.5933837890625,AutoARIMA,1,2,2,high,high
Y120,1304.1907337344794,496.12740827262354,43.54145959333346,LGBM,2,2,2,high,high
