task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,151,0.10108426240047605,0.0756310993014796,0.08998000483517032,0.11350184519755643,0.25960264900662255,0.009464568956069683,0.10921602990860578,0.26225165562913905,0.012843967909381887
task1,raw_cosine,ndcg@10,151,0.14098293328833655,0.13462996236326938,0.11878259972867113,0.1634905804793722,0.30596026490066225,0.01481386908422644,0.142304245900299,0.2980132450331126,0.01946049369932005
task1,raw_dtw,ndcg@10,151,0.14782484394840043,0.13384208351868862,0.12706247683557803,0.17014538934704174,0.3370860927152318,0.01599805860075509,0.14954042741877105,0.32406181015452534,0.021103486648242388
task1,raw_dtw+tsfel,ndcg@10,151,0.18943760176292496,0.15955649119049356,0.16440963481581292,0.2154405003092638,0.4185430463576159,0.023432418736728758,0.1910505557681286,0.4097130242825607,0.03217771958533921
task1,tsfel,ndcg@10,151,0.1900058463939234,0.15556063719612964,0.16694485288208216,0.21533424972324267,0.4251655629139072,0.023884999116467888,0.19427990474192885,0.41854304635761586,0.0326637189869209
task2,pattern_raw_cosine,ndcg@10,151,0.1523177591643151,0.13791871178645093,0.13090410741508637,0.174716795075557,0.3211920529801324,0.016347596519550974,0.1588801978445369,0.3183222958057395,0.022004715839812367
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,151,0.21855984426561623,0.1700656634886822,0.1911812857323022,0.24694616050990656,0.4609271523178808,0.02636770612814374,0.22397535679979033,0.4573951434878588,0.03725397823852201
task2,pattern_raw_dtw,ndcg@10,151,0.15127286525412123,0.13435746212535052,0.13034702964874398,0.1728494721088178,0.32913907284768207,0.016294517680963974,0.1551156753399142,0.32317880794701986,0.021976979631079526
task2,pattern_tsfel,ndcg@10,151,0.21855984426561623,0.1700656634886822,0.19287974588319873,0.24733976275542574,0.4609271523178808,0.02636770612814374,0.22397535679979033,0.4573951434878588,0.03725397823852201
task2,random,ndcg@10,151,0.1071181020549998,0.07394448331600115,0.09541582293182371,0.11923207507204335,0.2708609271523179,0.010399771823164485,0.11058738138300546,0.26490066225165554,0.013699597483344437
task1,random,ndcg@15,151,0.10921602990860578,0.06694599193502067,0.09909638461230125,0.12001085905666702,0.25960264900662255,0.009464568956069683,0.10921602990860578,0.26225165562913905,0.012843967909381887
task1,raw_cosine,ndcg@15,151,0.142304245900299,0.11804888001952774,0.12322688065810634,0.1619887809129355,0.30596026490066225,0.01481386908422644,0.142304245900299,0.2980132450331126,0.01946049369932005
task1,raw_dtw,ndcg@15,151,0.14954042741877105,0.11534189765070947,0.13115639070348162,0.168719609215047,0.3370860927152318,0.01599805860075509,0.14954042741877105,0.32406181015452534,0.021103486648242388
task1,raw_dtw+tsfel,ndcg@15,151,0.1910505557681286,0.14218547366319256,0.1681853453448397,0.21420410645179117,0.4185430463576159,0.023432418736728758,0.1910505557681286,0.4097130242825607,0.03217771958533921
task1,tsfel,ndcg@15,151,0.19427990474192885,0.13871191039560524,0.17403402847085905,0.21731856412759293,0.4251655629139072,0.023884999116467888,0.19427990474192885,0.41854304635761586,0.0326637189869209
task2,pattern_raw_cosine,ndcg@15,151,0.1588801978445369,0.1270508646667701,0.13903663023734372,0.17906570451344375,0.3211920529801324,0.016347596519550974,0.1588801978445369,0.3183222958057395,0.022004715839812367
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,151,0.22397535679979033,0.15893217317077488,0.19705954151580224,0.2498667842121354,0.4609271523178808,0.02636770612814374,0.22397535679979033,0.4573951434878588,0.03725397823852201
task2,pattern_raw_dtw,ndcg@15,151,0.1551156753399142,0.12453975815170752,0.13512766060423417,0.17500030417728402,0.32913907284768207,0.016294517680963974,0.1551156753399142,0.32317880794701986,0.021976979631079526
task2,pattern_tsfel,ndcg@15,151,0.22397535679979033,0.15893217317077488,0.19940690139406553,0.2503851622008943,0.4609271523178808,0.02636770612814374,0.22397535679979033,0.4573951434878588,0.03725397823852201
task2,random,ndcg@15,151,0.11058738138300546,0.06825857170133323,0.09994755304752526,0.12167525602021864,0.2708609271523179,0.010399771823164485,0.11058738138300546,0.26490066225165554,0.013699597483344437
