experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_tsfel,151,0.4609271523178808,0.02636770612814374,0.21855984426561623,0.4573951434878588,0.03725397823852201,0.22397535679979033
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.4609271523178808,0.02636770612814374,0.21855984426561623,0.4573951434878588,0.03725397823852201,0.22397535679979033
exp1_pattern_main,pattern_raw_cosine,151,0.3211920529801324,0.016347596519550974,0.1523177591643151,0.3183222958057395,0.022004715839812367,0.1588801978445369
exp1_pattern_main,pattern_raw_dtw,151,0.32913907284768207,0.016294517680963974,0.15127286525412123,0.32317880794701986,0.021976979631079526,0.1551156753399142
exp1_pattern_main,random,151,0.2708609271523179,0.010399771823164485,0.1071181020549998,0.26490066225165554,0.013699597483344437,0.11058738138300546
