comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,151,0.30596026490066225,0.01481386908422644,0.14098293328833655,0.2980132450331126,0.01946049369932005,0.142304245900299
cosine,pattern,pattern_raw_cosine,151,0.3211920529801324,0.016347596519550974,0.1523177591643151,0.3183222958057395,0.022004715839812367,0.1588801978445369
dtw,whole-series,raw_dtw,151,0.3370860927152318,0.01599805860075509,0.14782484394840043,0.32406181015452534,0.021103486648242388,0.14954042741877105
dtw,pattern,pattern_raw_dtw,151,0.32913907284768207,0.016294517680963974,0.15127286525412123,0.32317880794701986,0.021976979631079526,0.1551156753399142
tsfel,whole-series,tsfel,151,0.4251655629139072,0.023884999116467888,0.1900058463939234,0.41854304635761586,0.0326637189869209,0.19427990474192885
tsfel,pattern,pattern_tsfel,151,0.4609271523178808,0.02636770612814374,0.21855984426561623,0.4573951434878588,0.03725397823852201,0.22397535679979033
