object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Y100::pattern0::L24,241.75680140745067,114.35696614929365,16.442732973552665,XGB,3,0,0,bin_0,bin_0
Y101::pattern0::L24,356.9568138226416,61.16848692419293,39.4443359375,AutoARIMA,1,0,0,bin_0,bin_0
Y102::pattern0::L24,267.79180411935755,175.34643881070028,14.076335129773952,XGB,3,0,1,bin_0,bin_1
Y103::pattern0::L24,155.56975980573895,139.3482101680454,12.507066566705817,XGB,3,0,1,bin_0,bin_1
Y104::pattern0::L24,335.32535052922117,99.01461713306102,13.894663835634674,XGB,3,0,0,bin_0,bin_0
Y105::pattern0::L24,549.3930263000696,148.98452250589222,309.85498046875,AutoARIMA,1,1,1,bin_1,bin_1
Y106::pattern0::L24,258.3589507215436,194.59068394383888,147.64394531250036,AutoARIMA,1,0,1,bin_0,bin_1
Y107::pattern0::L24,350.3603892973497,101.574795773509,67.04653871962955,AutoETS,0,0,0,bin_0,bin_0
Y108::pattern0::L24,2106.616857785978,383.40208285976155,664.339111328125,AutoETS,0,1,1,bin_1,bin_1
Y109::pattern0::L24,962.2194267301568,385.159882862255,1.5058486160551183,LGBM,2,1,1,bin_1,bin_1
Y10::pattern0::L24,1439.1106909876974,1321.6843831362348,496.2955322265625,AutoETS,0,1,1,bin_1,bin_1
Y110::pattern0::L24,522.2503143262825,39.636868245998706,79.75605307619298,AutoETS,0,1,0,bin_1,bin_0
Y111::pattern0::L24,1824.7001361255682,81.5489524193377,86.41141626537774,LGBM,2,1,0,bin_1,bin_0
Y112::pattern0::L24,712.5828963353591,120.90838303131879,265.40775730299174,AutoETS,0,1,1,bin_1,bin_1
Y113::pattern0::L24,2687.154911137686,1261.207759999874,2674.95166015625,AutoARIMA,1,1,1,bin_1,bin_1
Y114::pattern0::L24,2334.7786097002854,151.7744811955751,133.84423828125,AutoARIMA,1,1,1,bin_1,bin_1
Y115::pattern0::L24,316.51471470693116,220.06339234362818,102.525146484375,AutoARIMA,1,0,1,bin_0,bin_1
Y116::pattern0::L24,511.29372379081576,179.3807786464107,48.2061767578125,AutoARIMA,1,1,1,bin_1,bin_1
Y117::pattern0::L24,2854.183806516962,490.630695819748,167.71344872409554,XGB,3,1,1,bin_1,bin_1
Y118::pattern0::L24,1955.1216430035017,259.82583880161576,104.47609570000031,LGBM,2,1,1,bin_1,bin_1
Y119::pattern0::L24,674.1562154878361,279.6344390256901,87.26258922053421,LGBM,2,1,1,bin_1,bin_1
Y11::pattern0::L24,143.30866440750526,48.37006266036372,15.206712529624838,LGBM,2,0,0,bin_0,bin_0
Y120::pattern0::L24,1342.7981388757717,329.4451281919486,118.357666015625,AutoETS,0,1,1,bin_1,bin_1
Y121::pattern0::L24,1579.5931630915702,40.640340336001074,0.0,AutoETS,0,1,0,bin_1,bin_0
Y122::pattern0::L24,696.1870514335272,50.33606651107649,105.337646484375,AutoETS,0,1,0,bin_1,bin_0
Y123::pattern0::L24,1486.9683107920946,367.32317604281974,110.06634778793932,AutoARIMA,1,1,1,bin_1,bin_1
Y124::pattern0::L24,577.3922448662192,152.1143935179178,190.7336470090322,AutoARIMA,1,1,1,bin_1,bin_1
Y125::pattern0::L24,397.79584367956795,170.45652212268968,39.109492824388326,AutoARIMA,1,1,1,bin_1,bin_1
Y126::pattern0::L24,2148.339305512679,291.55004874568107,287.9638671875,AutoARIMA,1,1,1,bin_1,bin_1
Y127::pattern0::L24,1822.9887066409124,85.6858113367036,47.757576860876725,XGB,3,1,0,bin_1,bin_0
Y128::pattern0::L24,1810.51368935643,98.24495554092455,122.95250310417714,LGBM,2,1,0,bin_1,bin_0
Y129::pattern0::L24,577.5135951713285,269.7170924301066,13.386537283435928,LGBM,2,1,1,bin_1,bin_1
Y12::pattern0::L24,2041.5146713927063,792.4076184404211,704.70361328125,AutoARIMA,1,1,1,bin_1,bin_1
Y130::pattern0::L24,331.88094616623226,77.98052144093757,143.67252993376314,AutoARIMA,1,0,0,bin_0,bin_0
Y131::pattern0::L24,603.8850231191011,373.8516259974343,236.82402088994513,AutoETS,0,1,1,bin_1,bin_1
Y132::pattern0::L24,936.8335939744834,504.36523768280824,70.85986328125,AutoETS,0,1,1,bin_1,bin_1
Y133::pattern0::L24,1468.5493115602476,332.96690485782165,144.30421435684048,LGBM,2,1,1,bin_1,bin_1
Y134::pattern0::L24,162.47587365125491,156.53747909241287,11.417845827846577,AutoETS,0,0,1,bin_0,bin_1
Y135::pattern0::L24,1912.5198560847894,94.33672533588721,216.36761642474812,XGB,3,1,0,bin_1,bin_0
