comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,129,0.6364341085271318,0.022634736534080838,0.29545796216675124,0.6289405684754521,0.032354065735142885,0.29006493979442355
cosine,pattern,pattern_raw_cosine,129,0.6201550387596899,0.022118080335403252,0.30531001812948344,0.6149870801033591,0.0318062560090627,0.3030072938525487
dtw,whole-series,raw_dtw,129,0.6248062015503876,0.0225687445790774,0.2980855617378175,0.6372093023255813,0.03315258944791088,0.29995771488633494
dtw,pattern,pattern_raw_dtw,129,0.6108527131782946,0.022034475532243945,0.30359314517256175,0.614470284237726,0.032022227949876185,0.3041344048135249
tsfel,whole-series,tsfel,129,0.7108527131782945,0.027449551057105857,0.35540995353226734,0.703359173126615,0.039627150970797845,0.3519712830342472
tsfel,pattern,pattern_tsfel,129,0.6852713178294574,0.02627936132960021,0.34906181696222016,0.6780361757105944,0.03782350936182987,0.3400451175961364
