task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,129,0.1150190236637902,0.07046063965728923,0.10345269561728243,0.127073498482656,0.28372093023255823,0.012472124895290745,0.12504306547234242,0.28630490956072346,0.017064325963186935
task1,raw_cosine,ndcg@10,129,0.14710106057995373,0.12707758218994586,0.12676983648076218,0.1693725140013595,0.32713178294573647,0.016992536952287852,0.15315470369466572,0.3224806201550387,0.023321229486741087
task1,raw_dtw,ndcg@10,129,0.1548069931129499,0.13444284311629798,0.13311163457681052,0.17803683643766888,0.3325581395348838,0.01776390059084125,0.1595008258264642,0.3317829457364341,0.02414356554850348
task1,raw_dtw+tsfel,ndcg@10,129,0.20439672753990032,0.15096809934745417,0.1809664016576161,0.23153866870578715,0.42015503875968996,0.02619958919516614,0.20727603034264422,0.4046511627906977,0.035540613214203744
task1,tsfel,ndcg@10,129,0.19468142303612673,0.14307196291954244,0.17082565717447368,0.22069039209221392,0.4217054263565892,0.026118687233069714,0.2055259552791489,0.42377260981912146,0.036919865687235674
task2,pattern_raw_cosine,ndcg@10,129,0.1484359066388521,0.1275715849233362,0.12717804343258662,0.1714483138897745,0.33488372093023255,0.019104283320209747,0.15454018454418206,0.32299741602067183,0.025389529667711425
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,129,0.1791215885236487,0.13097049114793313,0.1570878951529156,0.201898326895308,0.40852713178294575,0.024783479649402095,0.1892806703881792,0.4046511627906977,0.034674125853578396
task2,pattern_raw_dtw,ndcg@10,129,0.14681819488704903,0.12961381531341812,0.12381387653209312,0.16963228615266615,0.3317829457364341,0.01897775822688983,0.15796650374484933,0.3348837209302325,0.02597440166495896
task2,pattern_tsfel,ndcg@10,129,0.18400828832297567,0.13156342367374263,0.1621758770700009,0.20604653780988688,0.41550387596899224,0.02534777490078218,0.18867337224317646,0.4015503875968992,0.03468576281802604
task2,random,ndcg@10,129,0.10054693574564859,0.0737283950094977,0.08763283060253348,0.11332681488067162,0.26744186046511625,0.011723848074239216,0.10928922099255912,0.2744186046511628,0.01618053827666429
task1,random,ndcg@15,129,0.12504306547234242,0.06317289223576864,0.1141591329592039,0.13613262178321123,0.28372093023255823,0.012472124895290745,0.12504306547234242,0.28630490956072346,0.017064325963186935
task1,raw_cosine,ndcg@15,129,0.15315470369466572,0.11865650459648167,0.13392800804186328,0.1731259034892746,0.32713178294573647,0.016992536952287852,0.15315470369466572,0.3224806201550387,0.023321229486741087
task1,raw_dtw,ndcg@15,129,0.1595008258264642,0.12073231916275741,0.13911851963074948,0.18014733402822594,0.3325581395348838,0.01776390059084125,0.1595008258264642,0.3317829457364341,0.02414356554850348
task1,raw_dtw+tsfel,ndcg@15,129,0.20727603034264422,0.14233201312485327,0.1853840642231107,0.23281956492857925,0.42015503875968996,0.02619958919516614,0.20727603034264422,0.4046511627906977,0.035540613214203744
task1,tsfel,ndcg@15,129,0.2055259552791489,0.13438584888235885,0.18353915142244298,0.23014618417516197,0.4217054263565892,0.026118687233069714,0.2055259552791489,0.42377260981912146,0.036919865687235674
task2,pattern_raw_cosine,ndcg@15,129,0.15454018454418206,0.11921587776619787,0.13464091446941592,0.17551341148751082,0.33488372093023255,0.019104283320209747,0.15454018454418206,0.32299741602067183,0.025389529667711425
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.1892806703881792,0.12553960923074317,0.16706018987571797,0.21227412218121613,0.40852713178294575,0.024783479649402095,0.1892806703881792,0.4046511627906977,0.034674125853578396
task2,pattern_raw_dtw,ndcg@15,129,0.15796650374484933,0.12230191140863444,0.13619204738755808,0.1798179893253246,0.3317829457364341,0.01897775822688983,0.15796650374484933,0.3348837209302325,0.02597440166495896
task2,pattern_tsfel,ndcg@15,129,0.18867337224317646,0.12461711505076944,0.16757739854495735,0.20977543294738119,0.41550387596899224,0.02534777490078218,0.18867337224317646,0.4015503875968992,0.03468576281802604
task2,random,ndcg@15,129,0.10928922099255912,0.06649663618352089,0.09774191469867986,0.12069959941538191,0.26744186046511625,0.011723848074239216,0.10928922099255912,0.2744186046511628,0.01618053827666429
