experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_tsfel,129,0.41550387596899224,0.02534777490078218,0.18400828832297567,0.4015503875968992,0.03468576281802604,0.18867337224317646
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,129,0.40852713178294575,0.024783479649402095,0.1791215885236487,0.4046511627906977,0.034674125853578396,0.1892806703881792
exp1_pattern_main,pattern_raw_cosine,129,0.33488372093023255,0.019104283320209747,0.1484359066388521,0.32299741602067183,0.025389529667711425,0.15454018454418206
exp1_pattern_main,pattern_raw_dtw,129,0.3317829457364341,0.01897775822688983,0.14681819488704903,0.3348837209302325,0.02597440166495896,0.15796650374484933
exp1_pattern_main,random,129,0.26744186046511625,0.011723848074239216,0.10054693574564859,0.2744186046511628,0.01618053827666429,0.10928922099255912
