comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,285,0.504561403508772,0.0116105581638714,0.23112021669726446,0.48654970760233923,0.01582840925152308,0.22211855215461912
cosine,pattern,pattern_raw_cosine,285,0.5210526315789473,0.012219747049524997,0.21298431937395387,0.5054970760233918,0.01710342088123676,0.2093752190196587
dtw,whole-series,raw_dtw,285,0.5199999999999999,0.011530471807906935,0.23202569875961865,0.5052631578947369,0.015916514704029706,0.2264251444001317
dtw,pattern,pattern_raw_dtw,285,0.5007017543859649,0.011612296321625285,0.2096913425782364,0.49988304093567243,0.016520900451524066,0.20815528603855152
tsfel,whole-series,tsfel,285,0.6642105263157895,0.016762433379020843,0.3166352466531789,0.655906432748538,0.02416128712548629,0.31205759671982064
tsfel,pattern,pattern_tsfel,285,0.6585964912280702,0.01704041596490929,0.27658141898776833,0.6500584795321637,0.02461601936864969,0.2748858235971801
