object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
M1143::pattern0::L12,197.14693772317128,62.14892045433322,45.83479817708333,AutoARIMA,1,0,1,low,medium
M1144::pattern0::L12,466.5838550145239,240.87186583341594,0.00390625,AutoARIMA,1,1,2,medium,high
M1145::pattern0::L12,109.23960413387242,5.41822776960246,2.38037109375,XGB,3,0,0,low,low
M1146::pattern0::L12,625.8552279062253,5.9596374529499805,1.3756378542651646,LGBM,2,2,0,high,low
M1147::pattern0::L12,156.59390138169155,33.89056415899754,26.669759114583343,AutoETS,0,0,0,low,low
M1148::pattern0::L12,111.11522114433039,29.5884191564899,6.994829889821943,XGB,3,0,0,low,low
M1149::pattern0::L12,92.49158601862192,22.469798405171332,20.43440755208333,AutoARIMA,1,0,0,low,low
M114::pattern0::L12,483.8466306520949,11.423707391269753,10.70361328125,AutoARIMA,1,1,0,medium,low
M1150::pattern0::L12,88.34715063898264,14.954281575746798,3.293400733013641,XGB,3,0,0,low,low
M1151::pattern0::L12,79.69379259574559,54.38432354375558,1.4943033854166714,AutoARIMA,1,0,1,low,medium
M1152::pattern0::L12,63.97801674288219,31.53527877172563,0.8193359375,AutoARIMA,1,0,0,low,low
M1153::pattern0::L12,148.58740731085672,61.77741782923495,32.82315104166689,AutoARIMA,1,0,1,low,medium
M1154::pattern0::L12,125.31359045966619,39.70530267959701,64.4285091145836,AutoARIMA,1,0,1,low,medium
M1155::pattern0::L12,54.15006778388132,60.514276747212875,10.345638020833578,AutoETS,0,0,1,low,medium
M1156::pattern0::L12,282.4060042865406,201.67628655812698,89.17805989583331,AutoARIMA,1,1,2,medium,high
M1157::pattern0::L12,736.0885612835523,81.22918591575743,70.6396484375,AutoETS,0,2,1,high,medium
M1158::pattern0::L12,58.885363603769065,27.451596109039023,0.00341796875,AutoARIMA,1,0,0,low,low
M1159::pattern0::L12,230.64177536260067,52.12239622916715,8.260135304569303,XGB,3,1,1,medium,medium
M115::pattern0::L12,466.8538244519815,28.05961184977119,44.88191731770837,AutoETS,0,1,0,medium,low
M1160::pattern0::L12,240.66498683301944,138.5801102236596,73.15006510416666,AutoARIMA,1,1,2,medium,high
M1161::pattern0::L12,255.26541362103836,11.682500706245555,26.701334635416657,XGB,3,1,0,medium,low
M1162::pattern0::L12,91.95950647762272,24.436510949397206,0.001953125,AutoARIMA,1,0,0,low,low
M1163::pattern0::L12,98.69385587856482,64.79491403844264,55.69103515624981,AutoETS,0,0,1,low,medium
M1164::pattern0::L12,203.81833330503702,137.85579202485476,5.294270833333329,AutoARIMA,1,0,2,low,high
M1165::pattern0::L12,115.11323588666332,44.96024703068258,31.253417968750007,AutoETS,0,0,1,low,medium
M1166::pattern0::L12,75.52920048803927,25.82236100719021,30.717447916666664,AutoARIMA,1,0,0,low,low
M1167::pattern0::L12,1478.770494944808,52.78951447327379,17.199544270833485,AutoETS,0,2,1,high,medium
M1168::pattern0::L12,373.48617832121147,12.2655834042876,18.5871937535955,XGB,3,1,0,medium,low
M1169::pattern0::L12,113.72824963093029,45.486669508598325,15.969889322916664,AutoETS,0,0,1,low,medium
M116::pattern0::L12,394.61396983687905,63.413790592711216,119.11686197916663,AutoETS,0,1,1,medium,medium
M1170::pattern0::L12,123.22155114281479,5.0688995768311385,11.654173032908446,LGBM,2,0,0,low,low
M1171::pattern0::L12,858.2310391599455,6.771994308395403,1.48388671875,AutoETS,0,2,0,high,low
M1172::pattern0::L12,1715.903842257332,38.41177783730824,66.68951378317252,LGBM,2,2,1,high,medium
M1173::pattern0::L12,1032.850964652621,495.99703258053825,615.0155122563181,AutoARIMA,1,2,2,high,high
M1174::pattern0::L12,927.1552151508163,18.02522273338409,2.189453125,AutoETS,0,2,0,high,low
M1175::pattern0::L12,67.98593875979684,17.48630769719009,3.6727752214792417,XGB,3,0,0,low,low
M1176::pattern0::L12,1656.526732284741,377.75540120278544,178.4084309895834,AutoETS,0,2,2,high,high
M1177::pattern0::L12,427.24587787662205,144.88085111545814,41.855224609375,AutoARIMA,1,1,2,medium,high
M1178::pattern0::L12,1867.3349728672085,93.5145488584738,15.089192708333258,AutoETS,0,2,1,high,medium
M1179::pattern0::L12,207.06488151019389,23.260541487392885,0.00390625,AutoETS,0,0,0,low,low
M117::pattern0::L12,563.6777554784305,45.07867467869389,46.64127604166663,AutoARIMA,1,2,1,high,medium
M1180::pattern0::L12,63.569139040507174,8.025663109114827,16.133300781250007,XGB,3,0,0,low,low
M1181::pattern0::L12,66.92963212541456,5.475678507852387,9.962591290007971,LGBM,2,0,0,low,low
M1182::pattern0::L12,105.68509953733313,12.764618303542546,12.238119503499249,AutoARIMA,1,0,0,low,low
M1183::pattern0::L12,78.17383362783873,17.12068078332319,12.966286582395085,LGBM,2,0,0,low,low
M1184::pattern0::L12,123.61578365021552,55.91966493554881,51.885579427083336,AutoARIMA,1,0,1,low,medium
M1185::pattern0::L12,52.84774994604587,26.528493783746512,9.964680989583332,XGB,3,0,0,low,low
M1186::pattern0::L12,49.3147563499136,15.348388474195023,2.829337899654398,XGB,3,0,0,low,low
M1187::pattern0::L12,27.376234612238324,20.783507260895725,9.334309895833336,AutoARIMA,1,0,0,low,low
M1188::pattern0::L12,47.616840748684055,25.13179418568065,37.20166015625,AutoARIMA,1,0,0,low,low
M1189::pattern0::L12,67.50642327118945,53.00079137319257,6.498730468749878,AutoETS,0,0,1,low,medium
M118::pattern0::L12,497.7063361464331,102.24521090410859,165.24430338541663,AutoARIMA,1,1,1,medium,medium
M1190::pattern0::L12,33.580376185245846,9.616599011926393,4.595149739583576,AutoETS,0,0,0,low,low
M1191::pattern0::L12,6.8608834152140235,6.315519317893401,0.5460611979166667,AutoETS,0,0,0,low,low
M1192::pattern0::L12,46.22482005323999,6.375917508275598,7.984892192126608,AutoARIMA,1,0,0,low,low
M1193::pattern0::L12,35.289638855193516,16.92563798175332,2.4861385896426,LGBM,2,0,0,low,low
M1194::pattern0::L12,61.53443483329057,20.44304144739239,8.201497395833329,XGB,3,0,0,low,low
M1195::pattern0::L12,790.9201480820811,206.10387063346755,202.3271484375,AutoARIMA,1,2,2,high,high
M1196::pattern0::L12,2783.2151745186347,90.60117394156985,144.64475439941816,LGBM,2,2,1,high,medium
M1197::pattern0::L12,2331.7439380551223,770.6891365960876,28.035315487843945,LGBM,2,2,2,high,high
M1198::pattern0::L12,1214.680677999369,111.48851212865594,162.33610026041674,AutoETS,0,2,2,high,high
M1199::pattern0::L12,1015.9323653218023,264.1533187941267,325.20781415179204,AutoARIMA,1,2,2,high,high
M119::pattern0::L12,1637.212074781301,553.2103375941551,478.16292317708326,AutoETS,0,2,2,high,high
M11::pattern0::L12,481.18746530216373,200.5410303482474,19.887637901363348,XGB,3,1,2,medium,high
M1200::pattern0::L12,1818.5822152087205,282.1594879563279,16.006507003658953,LGBM,2,2,2,high,high
M1201::pattern0::L12,1725.7114877699812,900.603223854102,86.27091852784156,AutoETS,0,2,2,high,high
M1202::pattern0::L12,1148.802394874776,70.70477060970448,44.356852213541515,XGB,3,2,1,high,medium
M1203::pattern0::L12,950.9156996485527,14.404264728041898,17.82893880208337,AutoARIMA,1,2,0,high,low
M1204::pattern0::L12,752.3893004748737,493.36269151453024,21.08760579427087,AutoETS,0,2,2,high,high
M1205::pattern0::L12,187.88592881077633,17.997353901256396,0.0205078125,AutoARIMA,1,0,0,low,low
M1206::pattern0::L12,459.8037760943885,211.8074708366186,10.277571403696129,LGBM,2,1,2,medium,high
M1207::pattern0::L12,918.1841474272861,38.98908422699444,4.334571479977967,XGB,3,2,1,high,medium
M1208::pattern0::L12,135.61885089552788,13.577843789882039,2.4296875,AutoARIMA,1,0,0,low,low
M1209::pattern0::L12,101.29707752421717,31.027046281964708,64.0515055338542,AutoETS,0,0,0,low,low
M120::pattern0::L12,644.5372669252516,46.71987799646835,53.60042317708326,XGB,3,2,1,high,medium
M1210::pattern0::L12,117.61646216307409,42.03678088999153,28.34287109374995,AutoARIMA,1,0,1,low,medium
M1211::pattern0::L12,94.25454017434717,15.254045768894573,5.058564343222315,XGB,3,0,0,low,low
M1212::pattern0::L12,91.31702078203325,48.66144161129908,18.939193154174824,AutoARIMA,1,0,1,low,medium
M1213::pattern0::L12,267.39882898094606,40.03205534358661,48.42672526041679,AutoARIMA,1,1,1,medium,medium
M1214::pattern0::L12,157.49677313459702,20.117427784160554,21.031315104166424,AutoARIMA,1,0,0,low,low
M1215::pattern0::L12,190.421967757507,50.861994532709,28.024759178305146,LGBM,2,0,1,low,medium
M1216::pattern0::L12,110.77128281503815,5.850534841732012,2.989648437499767,AutoETS,0,0,0,low,low
M1217::pattern0::L12,262.72010474946694,87.49699503450594,126.90960286458358,AutoARIMA,1,1,1,medium,medium
M1218::pattern0::L12,151.48328924898465,70.34264166691275,86.85975204802193,AutoARIMA,1,0,1,low,medium
M1219::pattern0::L12,262.3248793233549,69.3190067038469,51.917811564252304,AutoARIMA,1,1,1,medium,medium
M121::pattern0::L12,1419.870118093503,230.60373054541938,112.82340857192844,AutoETS,0,2,2,high,high
M1220::pattern0::L12,189.28557535135155,52.253236665438386,23.930647759572537,AutoARIMA,1,0,1,low,medium
M1221::pattern0::L12,191.40227160509917,21.050481329627868,44.36210498585328,LGBM,2,0,0,low,low
M1222::pattern0::L12,49.53116355009032,10.349298162093913,0.004231770833335702,AutoARIMA,1,0,0,low,low
M1223::pattern0::L12,281.83471049619715,45.01264984283467,41.9311271410385,XGB,3,1,1,medium,medium
M1224::pattern0::L12,124.99732362516619,46.4265239037859,32.96061197916667,AutoETS,0,0,1,low,medium
M1225::pattern0::L12,157.17646207381827,19.831401159516012,14.104373058893543,LGBM,2,0,0,low,low
M1226::pattern0::L12,105.38328289243809,17.491046441853175,26.555387369791788,AutoARIMA,1,0,0,low,low
M1227::pattern0::L12,121.05425079103227,38.77432957123924,52.70841471354167,XGB,3,0,1,low,medium
M1228::pattern0::L12,85.0019614443823,13.744613276762243,25.844123623513042,LGBM,2,0,0,low,low
M1229::pattern0::L12,140.50615419207966,56.926740771311074,3.1429850260416714,AutoETS,0,0,1,low,medium
M122::pattern0::L12,480.38596332613724,31.40365000084184,43.250651041666686,AutoARIMA,1,1,0,medium,low
M1230::pattern0::L12,214.1969360146682,105.1463738319243,10.152994791666657,AutoARIMA,1,1,2,medium,high
M1231::pattern0::L12,65.88348551064207,8.2926920131043,4.814593113682648,LGBM,2,0,0,low,low
M1232::pattern0::L12,135.66493266865427,44.88620440921294,0.001953125,AutoARIMA,1,0,1,low,medium
M1233::pattern0::L12,170.37279379233007,25.972094332751535,48.110875611929714,LGBM,2,0,0,low,low
M1234::pattern0::L12,121.22584070798455,63.88674256563105,91.49280598958346,XGB,3,0,1,low,medium
M1235::pattern0::L12,438.6332065344252,14.276825057741311,1.8659967106173099,AutoARIMA,1,1,0,medium,low
M1236::pattern0::L12,406.0857587402917,11.564912615585342,2.2827485028329875,XGB,3,1,0,medium,low
M1237::pattern0::L12,188.39226789170482,13.910009868636841,30.739908854166657,XGB,3,0,0,low,low
