comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,151,0.46821192052980126,0.019193818767413044,0.22398576306164625,0.45253863134657835,0.025932515484241983,0.2202334070626462
cosine,pattern,pattern_raw_cosine,151,0.4390728476821193,0.0186667715138796,0.2232505191570691,0.45033112582781465,0.026560642704865314,0.22504617695463414
dtw,whole-series,raw_dtw,151,0.4662251655629138,0.019607176000022406,0.21791922419922183,0.4573951434878587,0.026657663328495684,0.21711810469157836
dtw,pattern,pattern_raw_dtw,151,0.4940397350993377,0.021511424812652974,0.24150697518809922,0.48653421633554084,0.030072458070846176,0.23971279615645844
tsfel,whole-series,tsfel,151,0.5576158940397351,0.025445567017277543,0.2656581540473981,0.5501103752759382,0.03607323722870619,0.26907461728200954
tsfel,pattern,pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195
