object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Q100::pattern0::L12,145.50109697316742,113.1466563101451,17.382561720794683,XGB,3,0,2,low,high
Q101::pattern0::L12,598.4586181640625,13.522039090472967,13.38525390625,XGB,3,2,0,high,low
Q102::pattern0::L12,115.91136261883673,8.79462939109605,8.694197962153794,LGBM,2,0,0,low,low
Q103::pattern0::L12,337.387141076396,136.2709628900972,102.94873046875,AutoETS,0,1,2,medium,high
Q104::pattern0::L12,241.47456604165785,64.99758382628096,0.0003662109375,AutoETS,0,1,1,medium,medium
Q105::pattern0::L12,368.0847994356179,77.47540426804265,6.103515625e-05,AutoETS,0,1,1,medium,medium
Q106::pattern0::L12,390.03215892599314,43.85824433306923,24.182373046875,AutoARIMA,1,1,1,medium,medium
Q107::pattern0::L12,791.940224338789,335.8552371334935,36.57766981609325,XGB,3,2,2,high,high
Q108::pattern0::L12,166.3579002624183,52.03875874421557,51.23951120592392,XGB,3,1,1,medium,medium
Q109::pattern0::L12,277.25446883921256,133.19054728936683,41.30775940877402,LGBM,2,1,2,medium,high
Q10::pattern0::L12,1518.1337515499306,26.82521240643754,8.088333644028808,LGBM,2,2,0,high,low
Q110::pattern0::L12,504.09561827744324,57.70394524422719,49.24994876522851,LGBM,2,2,1,high,medium
Q111::pattern0::L12,1167.6297740710177,497.7696527160517,52.32319784657102,XGB,3,2,2,high,high
Q112::pattern0::L12,438.0082194003501,14.983194535655423,26.614176429525287,AutoETS,0,2,0,high,low
Q113::pattern0::L12,1107.3677460238234,191.26382014428094,49.88111593123244,XGB,3,2,2,high,high
Q114::pattern0::L12,63.1230696611384,13.741851141836404,28.07470051955397,XGB,3,0,0,low,low
Q115::pattern0::L12,170.4641934002542,30.138194298788655,15.559179687499636,AutoARIMA,1,1,0,medium,low
Q116::pattern0::L12,1305.4736334758945,171.33878575662214,44.69116476295312,XGB,3,2,2,high,high
Q117::pattern0::L12,289.627014577215,89.54032560088157,4.398683308859972,XGB,3,1,1,medium,medium
Q118::pattern0::L12,638.5338036430495,3.311069205865566,0.000244140625,AutoARIMA,1,2,0,high,low
Q119::pattern0::L12,376.2427641734803,16.95861393789592,32.810828071704236,LGBM,2,1,0,medium,low
Q11::pattern0::L12,66.44837585263542,34.33306847556782,15.249558098041689,XGB,3,0,0,low,low
Q120::pattern0::L12,171.20284063491783,17.914056585275155,25.945249258420972,XGB,3,1,0,medium,low
Q121::pattern0::L12,49.65986408227343,18.486258207148385,0.0,AutoETS,0,0,0,low,low
Q122::pattern0::L12,550.7165991780307,126.61144839895496,70.81606445312536,XGB,3,2,2,high,high
Q123::pattern0::L12,155.11746275232986,21.631591156632457,0.02001953125,AutoARIMA,1,0,0,low,low
