object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Y1,1285.6972879276211,273.8797399691438,66.85986328125,AutoARIMA,1,1,1,bin_1,bin_1
Y10,5254.148082415199,677.0224693682131,726.3601562499998,XGB,3,1,1,bin_1,bin_1
Y100,632.6604839471934,472.53059597082785,5.907316648148367,XGB,3,0,1,bin_0,bin_1
Y101,1850.2465087276703,304.1796528710579,5.013769776819117,LGBM,2,1,1,bin_1,bin_1
Y102,521.1030360561531,294.6742233660547,20.59619140625,AutoARIMA,1,0,1,bin_0,bin_1
Y103,800.9370954162721,215.70634194590448,0.004687500000045475,AutoARIMA,1,1,1,bin_1,bin_1
Y104,318.3038016819287,57.86805235946348,27.86621093750003,AutoETS,0,0,0,bin_0,bin_0
Y105,712.693497915446,123.96693122414976,61.27878177571597,LGBM,2,1,0,bin_1,bin_0
Y106,547.2049764480885,166.33804088718014,160.33662109375,AutoARIMA,1,0,0,bin_0,bin_0
Y107,436.81879189023243,212.51060334207202,0.024658203125,AutoARIMA,1,0,1,bin_0,bin_1
Y108,2131.477389949123,262.92878015508484,99.76525270350726,LGBM,2,1,1,bin_1,bin_1
Y109,1342.9117033442462,375.2660947503193,17.531103515624977,AutoETS,0,1,1,bin_1,bin_1
Y11,720.9706750570076,538.2515210035783,9.441528353030094,AutoETS,0,1,1,bin_1,bin_1
Y110,1980.955505649503,117.48842449637607,2.6694444730135274,AutoARIMA,1,1,0,bin_1,bin_0
Y111,2982.772452025109,118.3654676181496,15.17626953125,AutoARIMA,1,1,0,bin_1,bin_0
Y112,822.6164656643872,410.70296435683326,48.28413734245112,LGBM,2,1,1,bin_1,bin_1
Y113,11147.293681533214,9884.394634831237,183.68488238285636,XGB,3,1,1,bin_1,bin_1
Y114,1567.0770914841373,220.50066303317737,151.3919010927989,XGB,3,1,1,bin_1,bin_1
Y115,840.9739367669757,1094.8386799031882,113.06879980709654,LGBM,2,1,1,bin_1,bin_1
Y116,2068.6054840954516,585.6730778108623,232.208740234375,AutoARIMA,1,1,1,bin_1,bin_1
Y117,1668.2256178717378,47.57153302357703,42.22839843749966,XGB,3,1,0,bin_1,bin_0
Y118,2166.2367451065616,449.6061462565516,40.4296875,AutoARIMA,1,1,1,bin_1,bin_1
Y119,1410.5052376872277,130.0824432312295,58.66660156250009,AutoARIMA,1,1,0,bin_1,bin_0
Y12,1430.4093186152677,500.9233211193143,611.6904296874999,AutoARIMA,1,1,1,bin_1,bin_1
Y120,2645.787206626166,1036.972375893949,96.58921712966253,XGB,3,1,1,bin_1,bin_1
Y121,1490.6011369221217,130.79626549152917,47.03551057911204,XGB,3,1,0,bin_1,bin_0
Y122,2623.52962893088,448.5092832746439,342.85912119226987,AutoARIMA,1,1,1,bin_1,bin_1
Y123,1739.7975874002589,566.7973075790266,429.7143730385353,XGB,3,1,1,bin_1,bin_1
Y124,1098.4038915562278,200.78512718188557,409.00453106866064,AutoARIMA,1,1,0,bin_1,bin_0
Y125,904.472816173261,456.56571083067837,151.273544921875,AutoETS,0,1,1,bin_1,bin_1
Y126,1580.9608641856778,59.813300606897656,31.102734374999955,XGB,3,1,0,bin_1,bin_0
Y127,4380.078475955252,306.32899338489585,237.71605225850408,AutoETS,0,1,1,bin_1,bin_1
Y128,3877.1428976172583,968.1465126548748,182.8701171875,AutoETS,0,1,1,bin_1,bin_1
Y129,2661.9734396707036,1018.5737610646365,470.7256835937501,AutoETS,0,1,1,bin_1,bin_1
Y13,541.5252335009932,140.06299023723042,65.67984025397277,AutoARIMA,1,0,0,bin_0,bin_0
Y130,980.403411185162,186.8800222510994,32.886025390625036,AutoETS,0,1,0,bin_1,bin_0
Y131,1413.0984141812723,470.36231922059517,333.19023437500005,AutoARIMA,1,1,1,bin_1,bin_1
Y132,793.300826181796,311.75901901262,411.86660156249997,AutoETS,0,1,1,bin_1,bin_1
Y133,2334.658427930887,179.6323302602033,0.02880859375,AutoARIMA,1,1,0,bin_1,bin_0
Y134,1786.4446425170709,628.8265051811493,1153.9399958495335,AutoARIMA,1,1,1,bin_1,bin_1
Y135,2447.909559735558,380.9126897057049,549.0065429687502,AutoETS,0,1,1,bin_1,bin_1
Y136,385.2675552753958,328.9612779637587,117.16832031250014,AutoETS,0,0,1,bin_0,bin_1
Y137,925.8399486795221,358.7415838454041,148.04490213996337,XGB,3,1,1,bin_1,bin_1
Y138,959.7491459466517,367.3028400917226,85.87646484375,XGB,3,1,1,bin_1,bin_1
Y139,2435.2616102979587,37.466316264685354,23.12979080121022,XGB,3,1,0,bin_1,bin_0
Y14,787.2720443222461,413.7734352340571,105.81821919539107,LGBM,2,1,1,bin_1,bin_1
Y140,2482.73985816135,432.93728667950506,307.84054592664984,XGB,3,1,1,bin_1,bin_1
Y141,1068.991457751172,689.2968095165016,43.52792680781204,LGBM,2,1,1,bin_1,bin_1
Y142,533.4747254474239,280.6059709979721,111.01279296875,AutoETS,0,0,1,bin_0,bin_1
