experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,129,0.6837209302325581,0.026554259306769575,0.3560419336836018,0.6677002583979329,0.037694805929868416,0.3477077495039148
exp1_pattern_main,pattern_raw_dtw,129,0.6031007751937986,0.022164781437677947,0.3155157376015612,0.5968992248062015,0.031149842992638593,0.30397365566520373
exp1_pattern_main,pattern_raw_cosine,129,0.5899224806201551,0.021270328230982086,0.2999015111990644,0.59328165374677,0.030518518066166973,0.2980671922819356
exp1_pattern_main,random,129,0.5542635658914727,0.01854164999057517,0.23333561193918934,0.5395348837209302,0.025487064302101032,0.23288500791106168
