object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Y100::pattern0::L24,634.2460052050326,417.98092347382124,35.43762702483991,XGB,3,0,1,bin_0,bin_1
Y101::pattern0::L24,1843.3498486579917,134.68541518407633,41.459944985333095,LGBM,2,1,0,bin_1,bin_0
Y102::pattern0::L24,731.3349850877162,526.4840665747554,25.51801262454697,AutoARIMA,1,1,1,bin_1,bin_1
Y103::pattern0::L24,643.3433491545339,143.0591221167018,143.19148763020837,AutoARIMA,1,0,0,bin_0,bin_0
Y104::pattern0::L24,276.2014554646961,10.355474011455039,0.02734375,AutoETS,0,0,0,bin_0,bin_0
Y105::pattern0::L24,554.2992757644037,86.15884903810604,104.27634332029567,AutoARIMA,1,0,0,bin_0,bin_0
Y106::pattern0::L24,381.61119824695317,105.80754225006469,0.82275390625,AutoETS,0,0,0,bin_0,bin_0
Y107::pattern0::L24,252.368146187648,88.65345250246956,53.0308243461277,AutoARIMA,1,0,0,bin_0,bin_0
Y108::pattern0::L24,1941.3021518416974,209.60146254086953,70.59380375186402,LGBM,2,1,1,bin_1,bin_1
Y109::pattern0::L24,1690.9480783217161,568.4489051392596,946.1071759652407,AutoETS,0,1,1,bin_1,bin_1
Y10::pattern0::L24,4324.320562840789,1095.4515129913398,167.0917862274291,LGBM,2,1,1,bin_1,bin_1
Y110::pattern0::L24,1883.4507748683086,220.35228453505366,85.1669971922961,LGBM,2,1,1,bin_1,bin_1
Y111::pattern0::L24,2535.515947115199,27.10986988601241,0.061197916666515084,AutoARIMA,1,1,0,bin_1,bin_0
Y112::pattern0::L24,944.6162009026044,594.8252042174431,62.586154553075914,LGBM,2,1,1,bin_1,bin_1
Y113::pattern0::L24,8014.964433224879,5748.212986933332,380.92411084335436,XGB,3,1,1,bin_1,bin_1
Y114::pattern0::L24,1597.9681028022155,643.0079692243247,2.8768432457716244,XGB,3,1,1,bin_1,bin_1
Y115::pattern0::L24,1631.2653747135976,1683.0116268546194,639.4200124979589,AutoETS,0,1,1,bin_1,bin_1
Y116::pattern0::L24,1818.829227668948,1015.8532548651519,910.631970391757,AutoARIMA,1,1,1,bin_1,bin_1
Y117::pattern0::L24,1457.2778532013979,143.80064730106665,266.97886001460756,AutoETS,0,1,0,bin_1,bin_0
Y118::pattern0::L24,1924.1710285209629,274.29447421794123,220.68196402286958,AutoARIMA,1,1,1,bin_1,bin_1
Y119::pattern0::L24,1242.2891565181085,145.78841994473623,107.2154036458328,AutoARIMA,1,1,0,bin_1,bin_0
Y11::pattern0::L24,426.2859771797441,249.8897291941447,113.83089192708334,XGB,3,0,1,bin_0,bin_1
Y120::pattern0::L24,2487.8414249985294,1203.1600586120046,1897.7873740203877,XGB,3,1,1,bin_1,bin_1
Y121::pattern0::L24,1066.5163283389866,126.5495380839147,0.2542237103411935,XGB,3,1,0,bin_1,bin_0
Y122::pattern0::L24,2330.971836714699,489.42950956356236,420.96207682291674,AutoARIMA,1,1,1,bin_1,bin_1
Y123::pattern0::L24,1506.6771553251938,162.56157221584735,81.87247721354174,AutoETS,0,1,0,bin_1,bin_0
Y124::pattern0::L24,725.4712900640419,137.18525636913125,0.0,AutoETS,0,1,0,bin_1,bin_0
Y125::pattern0::L24,789.6884644903835,400.488656467172,129.82043846240902,AutoETS,0,1,1,bin_1,bin_1
Y126::pattern0::L24,1507.6291660432778,93.4563556108102,27.170166015625,AutoETS,0,1,0,bin_1,bin_0
Y127::pattern0::L24,4355.532413995605,348.46852423940527,9.436176306245216,AutoETS,0,1,1,bin_1,bin_1
Y128::pattern0::L24,2725.0247879412427,248.07892439610725,187.97371536591208,LGBM,2,1,1,bin_1,bin_1
Y129::pattern0::L24,2998.8893914289715,560.7128801942368,588.423095703125,AutoARIMA,1,1,1,bin_1,bin_1
Y12::pattern0::L24,1698.1966193372073,759.6049837473682,620.9207215240041,AutoARIMA,1,1,1,bin_1,bin_1
Y130::pattern0::L24,1183.8183871435967,452.92337249501975,276.9868467638555,AutoETS,0,1,1,bin_1,bin_1
Y131::pattern0::L24,1411.501238305535,353.9756674768044,327.56046549479174,AutoARIMA,1,1,1,bin_1,bin_1
Y132::pattern0::L24,772.6560708916797,375.7069928925228,278.49561679121445,AutoETS,0,1,1,bin_1,bin_1
Y133::pattern0::L24,2135.8343488600854,140.2707048615025,138.4755208333329,AutoARIMA,1,1,0,bin_1,bin_0
Y134::pattern0::L24,1205.358265788317,588.4738447647946,322.1213415726543,AutoARIMA,1,1,1,bin_1,bin_1
Y135::pattern0::L24,2570.6760257489955,144.3667967154824,54.873419826822555,AutoETS,0,1,0,bin_1,bin_0
