comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,129,0.6302325581395348,0.023365783739636936,0.32393587673500734,0.6155038759689923,0.03289930299590464,0.31595346032843896
cosine,pattern,pattern_raw_cosine,129,0.5899224806201551,0.021270328230982086,0.2999015111990644,0.59328165374677,0.030518518066166973,0.2980671922819356
dtw,whole-series,raw_dtw,129,0.6255813953488372,0.02362275206608533,0.3300999136858299,0.6129198966408268,0.03316909255648858,0.31984014987331927
dtw,pattern,pattern_raw_dtw,129,0.6031007751937986,0.022164781437677947,0.3155157376015612,0.5968992248062015,0.031149842992638593,0.30397365566520373
tsfel,whole-series,tsfel,129,0.7356589147286822,0.029861798652514617,0.36779847474367205,0.7209302325581395,0.04262464708493064,0.36379714202998753
tsfel,pattern,pattern_tsfel,129,0.6930232558139535,0.026990667339639174,0.3564408826049116,0.6837209302325582,0.03881220496343595,0.3511490156825838
