object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
M1,1192.0401076689,84.14131829681982,59.34093197768311,AutoETS,0,1,1,bin_1,bin_1
M10,914.923995651491,69.08983317030349,101.83837890625,AutoARIMA,1,1,0,bin_1,bin_0
M100,779.5048660931228,168.89052251532726,275.57958984374994,AutoETS,0,1,1,bin_1,bin_1
M1000,52.351448072106294,17.995870355168005,14.993326822916668,AutoARIMA,1,0,0,bin_0,bin_0
M1001,30.781202360098252,4.100803511430216,7.335519075809923,XGB,3,0,0,bin_0,bin_0
M1002,51.26451522679531,33.412814709409254,19.052604166666548,AutoETS,0,0,0,bin_0,bin_0
M1003,74.77099553699145,23.650750467767068,3.0763346354166643,AutoARIMA,1,0,0,bin_0,bin_0
M1004,34.24647449064378,10.653469130661925,5.156517402008223,LGBM,2,0,0,bin_0,bin_0
M1005,75.89650057958261,27.17164851568263,6.475423177083329,AutoETS,0,0,0,bin_0,bin_0
M1006,26.88396578719388,12.236572308473589,1.795572916666666,AutoARIMA,1,0,0,bin_0,bin_0
M1007,137.15462690348159,83.31117633663408,5.46240234375,AutoETS,0,0,1,bin_0,bin_1
M1008,79.3909708373275,37.160157380269744,3.3118489583333286,AutoARIMA,1,0,0,bin_0,bin_0
M1009,253.29768548654266,114.03375476820638,53.86051432291666,AutoETS,0,0,1,bin_0,bin_1
M101,217.03864966513265,42.062557795619576,3.768229166666657,AutoARIMA,1,0,0,bin_0,bin_0
M1010,166.03522669315726,53.496737578507854,35.0763625017953,AutoETS,0,0,0,bin_0,bin_0
M1011,352.1359912714685,138.5067301842312,132.10229841920713,AutoETS,0,1,1,bin_1,bin_1
M1012,157.01982249684238,77.04508467567369,57.969010416666904,AutoARIMA,1,0,0,bin_0,bin_0
M1013,182.759473376441,26.634152339229374,56.25211588541666,AutoETS,0,0,0,bin_0,bin_0
M1014,414.9669756607936,67.82179848415217,59.38818359375,AutoETS,0,1,0,bin_1,bin_0
M1015,110.44030685001599,53.44339287189194,30.518069474936055,LGBM,2,0,0,bin_0,bin_0
M1016,145.62078346457338,8.452708185882633,5.634440104166686,AutoARIMA,1,0,0,bin_0,bin_0
M1017,300.5400815128545,66.55649112442933,35.337572145167854,XGB,3,0,0,bin_0,bin_0
M1018,287.01246564144543,17.91352935047309,16.246907552083314,XGB,3,0,0,bin_0,bin_0
M1019,393.19121351645674,223.10745920795472,59.50537109375,AutoARIMA,1,1,1,bin_1,bin_1
M102,497.05904335405603,23.14220627235638,24.723152582890805,AutoARIMA,1,1,0,bin_1,bin_0
M1020,194.31265861394888,32.31867383790407,13.728417968749767,AutoETS,0,0,0,bin_0,bin_0
M1021,1003.083958411193,163.60900141798294,20.031634426022947,XGB,3,1,1,bin_1,bin_1
M1022,1234.4063926332449,118.75782528080993,1.3814299079797365,XGB,3,1,1,bin_1,bin_1
M1023,62.76852487212,16.54851766594781,24.467447916666664,AutoETS,0,0,0,bin_0,bin_0
M1024,119.21191087899008,9.013232988512677,12.781067421540385,LGBM,2,0,0,bin_0,bin_0
M1025,229.516668569827,150.68488927562726,43.82226562499999,AutoETS,0,0,1,bin_0,bin_1
M1026,171.0125817491486,141.4857250639249,16.985026041666668,AutoARIMA,1,0,1,bin_0,bin_1
M1027,88.58841391269115,20.103215447670003,28.812988281250007,AutoARIMA,1,0,0,bin_0,bin_0
M1028,788.6586795101933,162.93417721101474,103.6474609375,AutoETS,0,1,1,bin_1,bin_1
M1029,629.6299767868276,115.36329134020997,39.319498697916686,AutoETS,0,1,1,bin_1,bin_1
M103,900.2320392806198,281.16202181610436,253.28841145833331,AutoETS,0,1,1,bin_1,bin_1
M1030,245.59904140912033,157.44578210818534,75.37630208333331,AutoETS,0,0,1,bin_0,bin_1
M1031,337.43255558237723,127.66971806545965,62.58365885416666,AutoARIMA,1,1,1,bin_1,bin_1
M1032,153.57635568459136,27.16353298694146,1.1259765625,AutoETS,0,0,0,bin_0,bin_0
