comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,285,0.6754385964912281,0.011821667083536052,0.34199512030353957,0.6589473684210527,0.016744868750371688,0.33004408514400446
cosine,pattern,pattern_raw_cosine,285,0.6919298245614036,0.012200835914432934,0.3291958864361846,0.6792982456140351,0.017485818253184692,0.3216181776238834
dtw,whole-series,raw_dtw,285,0.708421052631579,0.012207831370608598,0.35209024051138327,0.6867836257309942,0.01728547073774995,0.34300509032736726
dtw,pattern,pattern_raw_dtw,285,0.6814035087719298,0.011738335287642829,0.3253033604169463,0.6783625730994152,0.01703607299327928,0.3231657992127793
tsfel,whole-series,tsfel,285,0.7880701754385966,0.014708290860514544,0.4102310817329448,0.7798830409356725,0.021417972363548705,0.4040104545422223
tsfel,pattern,pattern_tsfel,285,0.8080701754385965,0.015219934090568219,0.40169663499777575,0.7992982456140352,0.0223132562760014,0.3950354303672544
