task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,285,0.24492891648561302,0.10718850458473411,0.23222716239579064,0.25721269098544863,0.5821052631578948,0.008376852394443614,0.2450391498654769,0.5719298245614035,0.011804913851961415
task1,raw_cosine,ndcg@10,285,0.34199512030353957,0.17944200940062452,0.32186328641006284,0.3630646042213188,0.6754385964912281,0.011821667083536052,0.33004408514400446,0.6589473684210527,0.016744868750371688
task1,raw_dtw,ndcg@10,285,0.35209024051138327,0.1773657530848028,0.33042759663013044,0.3721118761016014,0.708421052631579,0.012207831370608598,0.34300509032736726,0.6867836257309942,0.01728547073774995
task1,raw_dtw+tsfel,ndcg@10,285,0.40918043775354346,0.18487163375090268,0.38801703798595855,0.43139593186753955,0.7821052631578947,0.014444203129053805,0.401034488494497,0.7723976608187134,0.020965871613006445
task1,tsfel,ndcg@10,285,0.4102310817329448,0.1832460619085673,0.3891137633512715,0.4317343724835853,0.7880701754385966,0.014708290860514544,0.4040104545422223,0.7798830409356725,0.021417972363548705
task2,pattern_raw_cosine,ndcg@10,285,0.3291958864361846,0.17742605831070418,0.30896193307584513,0.34981289448831004,0.6919298245614036,0.012200835914432934,0.3216181776238834,0.6792982456140351,0.017485818253184692
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,285,0.39692925669403184,0.17813124848655681,0.3771613889800578,0.41560583048472005,0.7950877192982457,0.015119823518772899,0.39202010182772523,0.7887719298245615,0.022066981156476477
task2,pattern_raw_dtw,ndcg@10,285,0.3253033604169463,0.17226737207350734,0.3064386321895544,0.3450053272921658,0.6814035087719298,0.011738335287642829,0.3231657992127793,0.6783625730994152,0.01703607299327928
task2,pattern_tsfel,ndcg@10,285,0.40169663499777575,0.1742384594325691,0.38195026868572934,0.42080439598647,0.8080701754385965,0.015219934090568219,0.3950354303672544,0.7992982456140352,0.0223132562760014
task2,random,ndcg@10,285,0.2334378738238888,0.1073881992108497,0.22123215585737252,0.2466405021999593,0.552280701754386,0.00777567687780483,0.23507350160477458,0.5567251461988304,0.011248734206904275
task1,random,ndcg@15,285,0.2450391498654769,0.09188281775683181,0.23493169132982816,0.2555287174874348,0.5821052631578948,0.008376852394443614,0.2450391498654769,0.5719298245614035,0.011804913851961415
task1,raw_cosine,ndcg@15,285,0.33004408514400446,0.1658660159896835,0.31073651275552944,0.3494425531240014,0.6754385964912281,0.011821667083536052,0.33004408514400446,0.6589473684210527,0.016744868750371688
task1,raw_dtw,ndcg@15,285,0.34300509032736726,0.15785719274089383,0.32438189380217225,0.3611494652054519,0.708421052631579,0.012207831370608598,0.34300509032736726,0.6867836257309942,0.01728547073774995
task1,raw_dtw+tsfel,ndcg@15,285,0.401034488494497,0.17379463673729711,0.38076187574208775,0.42165279062209365,0.7821052631578947,0.014444203129053805,0.401034488494497,0.7723976608187134,0.020965871613006445
task1,tsfel,ndcg@15,285,0.4040104545422223,0.17058723002459583,0.3838157328512916,0.4246471425398964,0.7880701754385966,0.014708290860514544,0.4040104545422223,0.7798830409356725,0.021417972363548705
task2,pattern_raw_cosine,ndcg@15,285,0.3216181776238834,0.1618948818980514,0.30306723059779495,0.34024539770230455,0.6919298245614036,0.012200835914432934,0.3216181776238834,0.6792982456140351,0.017485818253184692
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,285,0.39202010182772523,0.16832344202899052,0.37275475554850274,0.4095182455336992,0.7950877192982457,0.015119823518772899,0.39202010182772523,0.7887719298245615,0.022066981156476477
task2,pattern_raw_dtw,ndcg@15,285,0.3231657992127793,0.1574445111640713,0.3057429791898858,0.34091641631729447,0.6814035087719298,0.011738335287642829,0.3231657992127793,0.6783625730994152,0.01703607299327928
task2,pattern_tsfel,ndcg@15,285,0.3950354303672544,0.1639841785466633,0.3763819266345722,0.4130830640657901,0.8080701754385965,0.015219934090568219,0.3950354303672544,0.7992982456140352,0.0223132562760014
task2,random,ndcg@15,285,0.23507350160477458,0.09323519647395932,0.22460313746006233,0.2466072408720432,0.552280701754386,0.00777567687780483,0.23507350160477458,0.5567251461988304,0.011248734206904275
