task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,151,0.15330095632623653,0.09506918533681591,0.13857989597521758,0.1686053156766503,0.38344370860927157,0.012594413824340506,0.15709312906339654,0.37924944812362027,0.017269795614090505
task1,raw_cosine,ndcg@10,151,0.2088620793228491,0.15917449982886567,0.18339009196028933,0.23389327694212841,0.41589403973509936,0.01729498851242608,0.20152967221365245,0.40618101545253865,0.023113208354116056
task1,raw_dtw,ndcg@10,151,0.20867708417944125,0.15950988070438235,0.18366077031425593,0.23442430523675092,0.45165562913907276,0.018535635833851257,0.2083684392483151,0.4432671081677704,0.025032478655935227
task1,raw_dtw+tsfel,ndcg@10,151,0.2575656044671117,0.1865459392217697,0.22772089351377114,0.2877759209547886,0.5456953642384106,0.02488212049931605,0.2517821605187688,0.5161147902869757,0.03364837699121565
task1,tsfel,ndcg@10,151,0.2629763349009077,0.1756363771410541,0.23675477819051194,0.29163479363214967,0.5463576158940397,0.024994188296608013,0.26025940406635756,0.5271523178807946,0.034439166735731386
task2,pattern_raw_cosine,ndcg@10,151,0.1941551956246306,0.13452950299991104,0.17326315555926794,0.21439624333365012,0.4086092715231789,0.016600700525607946,0.19827648673685008,0.4128035320088301,0.02314299476062613
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,151,0.2713019033237863,0.17365799291597564,0.24321023139904333,0.2999484976741737,0.566887417218543,0.026410446089163337,0.27165458855783015,0.5660044150110375,0.03788474810930954
task2,pattern_raw_dtw,ndcg@10,151,0.20106670934426604,0.13726156988179292,0.17948346623655875,0.2238327102078208,0.43841059602649,0.017769738186284276,0.19945640753667118,0.43222958057395144,0.02459205375396287
task2,pattern_tsfel,ndcg@10,151,0.2673094784386866,0.17112166250958058,0.23973578857953806,0.29469015046945046,0.5701986754966887,0.026216468864465783,0.2724546947004991,0.5779249448123621,0.038288459347161366
task2,random,ndcg@10,151,0.1447973074271194,0.08329402225516423,0.13151970358950274,0.15886308781654349,0.3536423841059602,0.011169313412039625,0.14755498815895354,0.3523178807947019,0.015387554322649941
task1,random,ndcg@15,151,0.15709312906339654,0.07884882354196654,0.1445943716383743,0.16989192058256294,0.38344370860927157,0.012594413824340506,0.15709312906339654,0.37924944812362027,0.017269795614090505
task1,raw_cosine,ndcg@15,151,0.20152967221365245,0.13648396881966787,0.18017447369544207,0.22319429383224537,0.41589403973509936,0.01729498851242608,0.20152967221365245,0.40618101545253865,0.023113208354116056
task1,raw_dtw,ndcg@15,151,0.2083684392483151,0.13311977839298061,0.18749963384527527,0.23010117734172922,0.45165562913907276,0.018535635833851257,0.2083684392483151,0.4432671081677704,0.025032478655935227
task1,raw_dtw+tsfel,ndcg@15,151,0.2517821605187688,0.16472958132097906,0.2253795403465434,0.278658382408119,0.5456953642384106,0.02488212049931605,0.2517821605187688,0.5161147902869757,0.03364837699121565
task1,tsfel,ndcg@15,151,0.26025940406635756,0.16075264389493635,0.2359926214853158,0.2864571852789119,0.5463576158940397,0.024994188296608013,0.26025940406635756,0.5271523178807946,0.034439166735731386
task2,pattern_raw_cosine,ndcg@15,151,0.19827648673685008,0.12298837200643065,0.1789655406618615,0.2171403614467592,0.4086092715231789,0.016600700525607946,0.19827648673685008,0.4128035320088301,0.02314299476062613
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,151,0.27165458855783015,0.16157639759044215,0.24586546290363917,0.2987718848683819,0.566887417218543,0.026410446089163337,0.27165458855783015,0.5660044150110375,0.03788474810930954
task2,pattern_raw_dtw,ndcg@15,151,0.19945640753667118,0.1239215610629739,0.17975591565116225,0.21971481830578488,0.43841059602649,0.017769738186284276,0.19945640753667118,0.43222958057395144,0.02459205375396287
task2,pattern_tsfel,ndcg@15,151,0.2724546947004991,0.16018060440216236,0.2463759044847803,0.29823012268614174,0.5701986754966887,0.026216468864465783,0.2724546947004991,0.5779249448123621,0.038288459347161366
task2,random,ndcg@15,151,0.14755498815895354,0.07320196322981616,0.13611207757125893,0.15904192674279005,0.3536423841059602,0.011169313412039625,0.14755498815895354,0.3523178807947019,0.015387554322649941
