experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.566887417218543,0.026410446089163337,0.2713019033237863,0.5660044150110375,0.03788474810930954,0.27165458855783015
exp1_pattern_main,pattern_tsfel,151,0.5701986754966887,0.026216468864465783,0.2673094784386866,0.5779249448123621,0.038288459347161366,0.2724546947004991
exp1_pattern_main,pattern_raw_dtw,151,0.43841059602649,0.017769738186284276,0.20106670934426604,0.43222958057395144,0.02459205375396287,0.19945640753667118
exp1_pattern_main,pattern_raw_cosine,151,0.4086092715231789,0.016600700525607946,0.1941551956246306,0.4128035320088301,0.02314299476062613,0.19827648673685008
exp1_pattern_main,random,151,0.3536423841059602,0.011169313412039625,0.1447973074271194,0.3523178807947019,0.015387554322649941,0.14755498815895354
