task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,129,0.15326508375477685,0.08938511564073989,0.1392246631668204,0.16964639028815645,0.38139534883720927,0.014052923139310945,0.15915148292805886,0.38397932816537467,0.019808541411676237
task1,raw_cosine,ndcg@10,129,0.20166370757800164,0.14320370979453287,0.17773109014201735,0.2256445696331289,0.43023255813953487,0.0191487905450828,0.20098490489408583,0.4237726098191214,0.02626643840882779
task1,raw_dtw,ndcg@10,129,0.21039670909314886,0.15561495378493045,0.18417755687038906,0.2373612963245851,0.44496124031007755,0.020025021870961827,0.21367170988026693,0.4490956072351421,0.028304941819309346
task1,raw_dtw+tsfel,ndcg@10,129,0.26626847127788056,0.17231936222830713,0.23842387780645,0.29613839933225145,0.5302325581395348,0.02725295221467899,0.26065973597908254,0.5162790697674419,0.0375523972794271
task1,tsfel,ndcg@10,129,0.2571176244588442,0.1650451478993162,0.2291977249447088,0.2865457625025948,0.5294573643410854,0.02702653973670459,0.25972261769580296,0.5245478036175711,0.03811434470589157
task2,pattern_raw_cosine,ndcg@10,129,0.18598693227057103,0.14266397301960798,0.16128997268137352,0.211346845480652,0.42015503875968996,0.019226412463247432,0.18940732211973763,0.4180878552971576,0.02682830816523263
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,129,0.24894650752444894,0.1561496111523459,0.22210294557873794,0.2758271782002311,0.5286821705426356,0.02722208375533497,0.2518215551552877,0.5219638242894057,0.038374145040112335
task2,pattern_raw_dtw,ndcg@10,129,0.18567440131479337,0.1544035903355298,0.16007747186713167,0.2135839944697307,0.4279069767441861,0.019851526948865744,0.18897265005228195,0.4263565891472868,0.027644193158479956
task2,pattern_tsfel,ndcg@10,129,0.2508881753728126,0.15173607794019084,0.22522825815677622,0.2764215283308368,0.5325581395348836,0.027474600499649754,0.24941192025061734,0.5204134366925064,0.03843113642765801
task2,random,ndcg@10,129,0.1504837769434134,0.1053400781252923,0.13313303567847737,0.1695844537899126,0.3682170542635659,0.014169732146779494,0.15475671122666587,0.37571059431524545,0.019987987180488397
task1,random,ndcg@15,129,0.15915148292805886,0.07767674501596183,0.14647709764190464,0.1730487873721455,0.38139534883720927,0.014052923139310945,0.15915148292805886,0.38397932816537467,0.019808541411676237
task1,raw_cosine,ndcg@15,129,0.20098490489408583,0.12642795140302723,0.1793741069410104,0.22226313431058412,0.43023255813953487,0.0191487905450828,0.20098490489408583,0.4237726098191214,0.02626643840882779
task1,raw_dtw,ndcg@15,129,0.21367170988026693,0.13492716880334343,0.19060027210654773,0.2372503485848341,0.44496124031007755,0.020025021870961827,0.21367170988026693,0.4490956072351421,0.028304941819309346
task1,raw_dtw+tsfel,ndcg@15,129,0.26065973597908254,0.15486848375106024,0.23506248298096105,0.28756631790407694,0.5302325581395348,0.02725295221467899,0.26065973597908254,0.5162790697674419,0.0375523972794271
task1,tsfel,ndcg@15,129,0.25972261769580296,0.15019592637800214,0.2341544444489944,0.28681719904188285,0.5294573643410854,0.02702653973670459,0.25972261769580296,0.5245478036175711,0.03811434470589157
task2,pattern_raw_cosine,ndcg@15,129,0.18940732211973763,0.1319295969368277,0.16741087607043317,0.21250421470544495,0.42015503875968996,0.019226412463247432,0.18940732211973763,0.4180878552971576,0.02682830816523263
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.2518215551552877,0.14522919240408905,0.22644163109119433,0.27734855197234304,0.5286821705426356,0.02722208375533497,0.2518215551552877,0.5219638242894057,0.038374145040112335
task2,pattern_raw_dtw,ndcg@15,129,0.18897265005228195,0.14398497618350858,0.16433444599449754,0.21481686797499627,0.4279069767441861,0.019851526948865744,0.18897265005228195,0.4263565891472868,0.027644193158479956
task2,pattern_tsfel,ndcg@15,129,0.24941192025061734,0.1406301474525297,0.22592917858680492,0.27272440447224605,0.5325581395348836,0.027474600499649754,0.24941192025061734,0.5204134366925064,0.03843113642765801
task2,random,ndcg@15,129,0.15475671122666587,0.09059519433810828,0.13963383559975057,0.1707877754950281,0.3682170542635659,0.014169732146779494,0.15475671122666587,0.37571059431524545,0.019987987180488397
