comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,129,0.43023255813953487,0.0191487905450828,0.20166370757800164,0.4237726098191214,0.02626643840882779,0.20098490489408583
cosine,pattern,pattern_raw_cosine,129,0.42015503875968996,0.019226412463247432,0.18598693227057103,0.4180878552971576,0.02682830816523263,0.18940732211973763
dtw,whole-series,raw_dtw,129,0.44496124031007755,0.020025021870961827,0.21039670909314886,0.4490956072351421,0.028304941819309346,0.21367170988026693
dtw,pattern,pattern_raw_dtw,129,0.4279069767441861,0.019851526948865744,0.18567440131479337,0.4263565891472868,0.027644193158479956,0.18897265005228195
tsfel,whole-series,tsfel,129,0.5294573643410854,0.02702653973670459,0.2571176244588442,0.5245478036175711,0.03811434470589157,0.25972261769580296
tsfel,pattern,pattern_tsfel,129,0.5325581395348836,0.027474600499649754,0.2508881753728126,0.5204134366925064,0.03843113642765801,0.24941192025061734
