task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,151,0.12445862836838201,0.08124129441106834,0.11096819540879431,0.1372465820400099,0.2927152317880794,0.011486138680286596,0.1293531226554213,0.2878587196467991,0.015282622655671258
task1,raw_cosine,ndcg@10,151,0.1730879000339926,0.1277859303258929,0.153272337642332,0.1933001600752877,0.34172185430463575,0.017004881553880302,0.16981798475616086,0.3267108167770419,0.021957631183808838
task1,raw_dtw,ndcg@10,151,0.17461503485142013,0.13094870291480853,0.15566605854217913,0.19549192696859913,0.35231788079470194,0.01789286474187065,0.17181420895678365,0.33951434878587194,0.023270773402647462
task1,raw_dtw+tsfel,ndcg@10,151,0.21862066067758926,0.15632883743295375,0.19299154430102558,0.24211262933903135,0.45562913907284774,0.0252245198456803,0.21358311771103256,0.43222958057395144,0.03404872530776453
task1,tsfel,ndcg@10,151,0.21811207980076106,0.15862611126724757,0.19322229055533457,0.24332991577870305,0.4470198675496689,0.02501771429223776,0.21970803482178036,0.44635761589403977,0.035059948573018244
task2,pattern_raw_cosine,ndcg@10,151,0.16268774206296802,0.13145372807547787,0.14293295196963038,0.18332062149632875,0.3423841059602649,0.016838177693461725,0.1614755343810669,0.32406181015452534,0.021986500450789558
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,151,0.19661212708334125,0.16248684562504417,0.16973442696541113,0.2220731470649628,0.4403973509933774,0.025453929202865617,0.20270755131368406,0.4384105960264901,0.0358079324254654
task2,pattern_raw_dtw,ndcg@10,151,0.17019359641033058,0.143825355739416,0.14901131066793982,0.19346252872442443,0.3443708609271523,0.017943819372799232,0.16983047915174446,0.3275938189845475,0.023502994672735707
task2,pattern_tsfel,ndcg@10,151,0.19661212708334125,0.16248684562504417,0.17170631659370633,0.223422636452589,0.4403973509933774,0.025453929202865617,0.20270755131368406,0.4384105960264901,0.0358079324254654
task2,random,ndcg@10,151,0.09249155724931415,0.0734936318131742,0.08110696992446685,0.10396760607005746,0.2503311258278145,0.009465297172157107,0.10252896046715042,0.25783664459161143,0.012854604770907224
task1,random,ndcg@15,151,0.1293531226554213,0.07172671698615253,0.11775862887249985,0.1404379482657536,0.2927152317880794,0.011486138680286596,0.1293531226554213,0.2878587196467991,0.015282622655671258
task1,raw_cosine,ndcg@15,151,0.16981798475616086,0.11236076953197563,0.1519207820028319,0.1878264028815227,0.34172185430463575,0.017004881553880302,0.16981798475616086,0.3267108167770419,0.021957631183808838
task1,raw_dtw,ndcg@15,151,0.17181420895678365,0.11386984993355824,0.15538215687825468,0.19017895168943266,0.35231788079470194,0.01789286474187065,0.17181420895678365,0.33951434878587194,0.023270773402647462
task1,raw_dtw+tsfel,ndcg@15,151,0.21358311771103256,0.14053331989341675,0.1900573242796765,0.2350267361758473,0.45562913907284774,0.0252245198456803,0.21358311771103256,0.43222958057395144,0.03404872530776453
task1,tsfel,ndcg@15,151,0.21970803482178036,0.14889549613779524,0.19662773435976316,0.24358032565282123,0.4470198675496689,0.02501771429223776,0.21970803482178036,0.44635761589403977,0.035059948573018244
task2,pattern_raw_cosine,ndcg@15,151,0.1614755343810669,0.11736932118344995,0.14365435573099458,0.1795401111431557,0.3423841059602649,0.016838177693461725,0.1614755343810669,0.32406181015452534,0.021986500450789558
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,151,0.20270755131368406,0.15123126560502323,0.17835214167483238,0.22651827694203264,0.4403973509933774,0.025453929202865617,0.20270755131368406,0.4384105960264901,0.0358079324254654
task2,pattern_raw_dtw,ndcg@15,151,0.16983047915174446,0.12928111174988346,0.15064308667783552,0.1908104978215907,0.3443708609271523,0.017943819372799232,0.16983047915174446,0.3275938189845475,0.023502994672735707
task2,pattern_tsfel,ndcg@15,151,0.20270755131368406,0.15123126560502323,0.18027978131873662,0.2273560801580548,0.4403973509933774,0.025453929202865617,0.20270755131368406,0.4384105960264901,0.0358079324254654
task2,random,ndcg@15,151,0.10252896046715042,0.06846797962268857,0.09183747523527215,0.11382550631842406,0.2503311258278145,0.009465297172157107,0.10252896046715042,0.25783664459161143,0.012854604770907224
