comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,151,0.34172185430463575,0.017004881553880302,0.1730879000339926,0.3267108167770419,0.021957631183808838,0.16981798475616086
cosine,pattern,pattern_raw_cosine,151,0.3423841059602649,0.016838177693461725,0.16268774206296802,0.32406181015452534,0.021986500450789558,0.1614755343810669
dtw,whole-series,raw_dtw,151,0.35231788079470194,0.01789286474187065,0.17461503485142013,0.33951434878587194,0.023270773402647462,0.17181420895678365
dtw,pattern,pattern_raw_dtw,151,0.3443708609271523,0.017943819372799232,0.17019359641033058,0.3275938189845475,0.023502994672735707,0.16983047915174446
tsfel,whole-series,tsfel,151,0.4470198675496689,0.02501771429223776,0.21811207980076106,0.44635761589403977,0.035059948573018244,0.21970803482178036
tsfel,pattern,pattern_tsfel,151,0.4403973509933774,0.025453929202865617,0.19661212708334125,0.4384105960264901,0.0358079324254654,0.20270755131368406
