pattern_len,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
12,pattern_tsfel,129,0.5480620155038759,0.029199349008452405,0.2522947153427854,0.5400516795865632,0.0411684348730301,0.2576941579686567
12,pattern_raw_dtw,129,0.4271317829457364,0.019608004904250978,0.17846143061726108,0.4196382428940568,0.02713235632019173,0.1877313119110719
12,pattern_raw_cosine,129,0.4170542635658914,0.018881194279970148,0.17686674840287406,0.420671834625323,0.02673639086321529,0.18404755572140674
24,pattern_tsfel,129,0.5240310077519379,0.027032082124917634,0.24558253700002558,0.5100775193798449,0.037198054155264386,0.24767460736323335
24,pattern_raw_dtw,129,0.4248062015503876,0.021139325788445355,0.20242402241452956,0.4227390180878553,0.02917156197519732,0.20452761864686536
24,pattern_raw_cosine,129,0.42480620155038756,0.02074468031102078,0.2016612886362164,0.41498708010335916,0.028158259078540936,0.20232308544118296
36,pattern_tsfel,129,0.5697674418604651,0.030079662524268313,0.2708130489314191,0.5550387596899224,0.042451742888229,0.27122024300063075
36,pattern_raw_dtw,129,0.4922480620155039,0.024532534837453122,0.21447214447641325,0.47700258397932815,0.033625665756364824,0.21755613242682995
36,pattern_raw_cosine,129,0.4751937984496124,0.023170213247932326,0.21299434107071494,0.47131782945736433,0.03225367516009693,0.21902534308843985
