comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,129,0.4573643410852713,0.021864324579845704,0.21147726498592334,0.44909560723514214,0.030233001785061536,0.20864361327188713
cosine,pattern,pattern_raw_cosine,129,0.42480620155038756,0.02074468031102078,0.2016612886362164,0.41498708010335916,0.028158259078540936,0.20232308544118296
dtw,whole-series,raw_dtw,129,0.4736434108527131,0.023941221350586437,0.214635979333707,0.4656330749354005,0.03282133747795335,0.2156511760022504
dtw,pattern,pattern_raw_dtw,129,0.4248062015503876,0.021139325788445355,0.20242402241452956,0.4227390180878553,0.02917156197519732,0.20452761864686536
tsfel,whole-series,tsfel,129,0.5395348837209302,0.02809983108716157,0.23324725254205497,0.5369509043927649,0.03965078700564956,0.23995485748200793
tsfel,pattern,pattern_tsfel,129,0.5240310077519379,0.027032082124917634,0.24558253700002558,0.5100775193798449,0.037198054155264386,0.24767460736323335
