run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,raw_dtw,ndcg@10,151,0.3130849585785353,0.167770201764335,0.2873579661631377,0.3412931422066349,0.6145695364238412,0.0192845209962758,0.3070293891633067,0.6039735099337747,0.0270593090228724
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,raw_dtw+tsfel,ndcg@10,151,0.364889500481736,0.198198438489459,0.3335469549717335,0.3973746848281008,0.7052980132450332,0.0245236044417109,0.3603613920954785,0.6962472406181015,0.03496679281727
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,tsfel,ndcg@10,151,0.3645108276384957,0.1896846734070069,0.3360117827316125,0.3965098496344232,0.7086092715231788,0.0243502674794386,0.3600787107511174,0.7015452538631347,0.0349988921286306
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_cosine,ndcg@10,151,0.292576833679699,0.1597964193745794,0.2679601766738031,0.318764645006061,0.5860927152317881,0.0179516665112085,0.2916413995543685,0.5827814569536424,0.0255517388273388
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,151,0.3650164394486015,0.1872391448013666,0.3334652767017988,0.3951593252843165,0.7139072847682119,0.0243832431729645,0.3581652988540794,0.7152317880794702,0.0355289175873826
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_dtw,ndcg@10,151,0.2974118120101634,0.1679535234113676,0.2712683336872087,0.3250749167265334,0.609271523178808,0.0185497270234784,0.2939098936380447,0.61280353200883,0.0268753596090745
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_tsfel,ndcg@10,151,0.3738641810615576,0.1918425657186169,0.3432242873662982,0.4041122694347189,0.7317880794701986,0.0250554692665037,0.371585008025751,0.7333333333333334,0.0368439033162724
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,random,ndcg@10,151,0.238702443898587,0.1116199660707679,0.2215423843236473,0.2574805407697142,0.533112582781457,0.0141305002354901,0.235587988505055,0.5368653421633554,0.0202798275313584
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,random,ndcg@15,151,0.2532729328921904,0.0905868846097684,0.2392889446090105,0.2669011398775538,0.5450331125827814,0.0150974149848807,0.2532729328921904,0.5540838852097131,0.0217608587575055
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,raw_cosine,ndcg@15,151,0.2941593224254177,0.1442368763297439,0.2715994318870842,0.3171724746441228,0.5920529801324503,0.0184435838499169,0.2941593224254177,0.5770419426048565,0.0257775243150902
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,raw_dtw,ndcg@15,151,0.3070293891633067,0.144282973310595,0.2852142130869683,0.3314501688328634,0.6145695364238412,0.0192845209962758,0.3070293891633067,0.6039735099337747,0.0270593090228724
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,raw_dtw+tsfel,ndcg@15,151,0.3603613920954785,0.1801688902349924,0.3313126767999221,0.3894423584287629,0.7052980132450332,0.0245236044417109,0.3603613920954785,0.6962472406181015,0.03496679281727
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task1,tsfel,ndcg@15,151,0.3600787107511174,0.1738802487159727,0.3336879748470729,0.389613931015584,0.7086092715231788,0.0243502674794386,0.3600787107511174,0.7015452538631347,0.0349988921286306
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_cosine,ndcg@15,151,0.2916413995543685,0.1495006945755277,0.2680158241807189,0.3165622348472209,0.5860927152317881,0.0179516665112085,0.2916413995543685,0.5827814569536424,0.0255517388273388
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,151,0.3581652988540794,0.1688124754443636,0.3314847659366369,0.3858108371770889,0.7139072847682119,0.0243832431729645,0.3581652988540794,0.7152317880794702,0.0355289175873826
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_raw_dtw,ndcg@15,151,0.2939098936380447,0.1472743425645128,0.2706808447786764,0.3180001415067118,0.609271523178808,0.0185497270234784,0.2939098936380447,0.61280353200883,0.0268753596090745
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",2,8,42,1,full,task2,pattern_tsfel,ndcg@15,151,0.371585008025751,0.1790231341699569,0.3434032657036868,0.3999763887184848,0.7317880794701986,0.0250554692665037,0.371585008025751,0.7333333333333334,0.0368439033162724
