experiment,system,comparison,approach,pattern_len,frequency,qrels_n_bins,forecast_h,patterns_per_series,regime_definition,ndcg@10_mean,ndcg@10_std,ndcg@10_min,ndcg@10_max,ndcg@10_count,ap@10_mean,ap@10_std,ap@10_min,ap@10_max,ap@10_count,p@10_mean,p@10_std,p@10_min,p@10_max,p@10_count,ndcg@15_mean,ndcg@15_std,ndcg@15_min,ndcg@15_max,ndcg@15_count,ap@15_mean,ap@15_std,ap@15_min,ap@15_max,ap@15_count,p@15_mean,p@15_std,p@15_min,p@15_max,p@15_count
exp2_whole_vs_pattern,raw_dtw,dtw,whole-series,24,quarterly,3,8,1,full,0.20867708417944125,,0.20867708417944125,0.20867708417944125,1,0.018535635833851257,,0.018535635833851257,0.018535635833851257,1,0.45165562913907276,,0.45165562913907276,0.45165562913907276,1,0.2083684392483151,,0.2083684392483151,0.2083684392483151,1,0.025032478655935227,,0.025032478655935227,0.025032478655935227,1,0.4432671081677704,,0.4432671081677704,0.4432671081677704,1
exp2_whole_vs_pattern,raw_dtw,dtw,whole-series,24,quarterly,4,2,1,full,0.1802498320689609,,0.1802498320689609,0.1802498320689609,1,0.018731903793567574,,0.018731903793567574,0.018731903793567574,1,0.3562913907284768,,0.3562913907284768,0.3562913907284768,1,0.17861355324121428,,0.17861355324121428,0.17861355324121428,1,0.024696561477070222,,0.024696561477070222,0.024696561477070222,1,0.35055187637969093,,0.35055187637969093,0.35055187637969093,1
exp2_whole_vs_pattern,raw_dtw,dtw,whole-series,24,quarterly,4,4,1,full,0.17461503485142013,,0.17461503485142013,0.17461503485142013,1,0.01789286474187065,,0.01789286474187065,0.01789286474187065,1,0.35231788079470194,,0.35231788079470194,0.35231788079470194,1,0.17181420895678365,,0.17181420895678365,0.17181420895678365,1,0.023270773402647462,,0.023270773402647462,0.023270773402647462,1,0.33951434878587194,,0.33951434878587194,0.33951434878587194,1
exp2_whole_vs_pattern,raw_dtw,dtw,whole-series,24,quarterly,4,8,1,full,0.14782484394840043,,0.14782484394840043,0.14782484394840043,1,0.01599805860075509,,0.01599805860075509,0.01599805860075509,1,0.3370860927152318,,0.3370860927152318,0.3370860927152318,1,0.14954042741877105,,0.14954042741877105,0.14954042741877105,1,0.021103486648242388,,0.021103486648242388,0.021103486648242388,1,0.32406181015452534,,0.32406181015452534,0.32406181015452534,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,2,2,1,full,0.3734416618269185,,0.3734416618269185,0.3734416618269185,1,0.02432926055580893,,0.02432926055580893,0.02432926055580893,1,0.7092715231788081,,0.7092715231788081,0.7092715231788081,1,0.37616140436946843,,0.37616140436946843,0.37616140436946843,1,0.03588465859560005,,0.03588465859560005,0.03588465859560005,1,0.713907284768212,,0.713907284768212,0.713907284768212,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,2,4,1,full,0.3944842569030779,,0.3944842569030779,0.3944842569030779,1,0.025375780398493628,,0.025375780398493628,0.025375780398493628,1,0.7397350993377484,,0.7397350993377484,0.7397350993377484,1,0.3923332621658128,,0.3923332621658128,0.3923332621658128,1,0.03726939910467183,,0.03726939910467183,0.03726939910467183,1,0.7386313465783665,,0.7386313465783665,0.7386313465783665,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,2,8,1,full,0.3645108276384957,,0.3645108276384957,0.3645108276384957,1,0.024350267479438636,,0.024350267479438636,0.024350267479438636,1,0.7086092715231788,,0.7086092715231788,0.7086092715231788,1,0.36007871075111747,,0.36007871075111747,0.36007871075111747,1,0.03499889212863067,,0.03499889212863067,0.03499889212863067,1,0.7015452538631347,,0.7015452538631347,0.7015452538631347,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,3,2,1,full,0.2656581540473981,,0.2656581540473981,0.2656581540473981,1,0.025445567017277543,,0.025445567017277543,0.025445567017277543,1,0.5576158940397351,,0.5576158940397351,0.5576158940397351,1,0.26907461728200954,,0.26907461728200954,0.26907461728200954,1,0.03607323722870619,,0.03607323722870619,0.03607323722870619,1,0.5501103752759382,,0.5501103752759382,0.5501103752759382,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,3,4,1,full,0.2665347109360115,,0.2665347109360115,0.2665347109360115,1,0.024684724513893253,,0.024684724513893253,0.024684724513893253,1,0.5496688741721855,,0.5496688741721855,0.5496688741721855,1,0.2670498201024508,,0.2670498201024508,0.2670498201024508,1,0.035640240174650284,,0.035640240174650284,0.035640240174650284,1,0.5509933774834437,,0.5509933774834437,0.5509933774834437,1
exp2_whole_vs_pattern,tsfel,tsfel,whole-series,24,quarterly,3,8,1,full,0.2629763349009077,,0.2629763349009077,0.2629763349009077,1,0.024994188296608013,,0.024994188296608013,0.024994188296608013,1,0.5463576158940397,,0.5463576158940397,0.5463576158940397,1,0.26025940406635756,,0.26025940406635756,0.26025940406635756,1,0.034439166735731386,,0.034439166735731386,0.034439166735731386,1,0.5271523178807946,,0.5271523178807946,0.5271523178807946,1
