experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_tsfel,285,0.8024561403508772,0.015429077116253843,0.39093443930641397,0.7976608187134503,0.022603303084545178,0.3871760037750935
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,285,0.7978947368421053,0.015252781791072052,0.38877117652862203,0.7948538011695906,0.022423359652574724,0.3855634387554954
exp1_pattern_main,pattern_raw_dtw,285,0.6870175438596492,0.012114136185516544,0.32362135619145893,0.6814035087719298,0.01748894928481125,0.3182162468371152
exp1_pattern_main,pattern_raw_cosine,285,0.6845614035087719,0.012063533535400177,0.32325288842802885,0.6769590643274854,0.017408979115255383,0.3157419973544033
exp1_pattern_main,random,285,0.5617543859649122,0.008058075470709542,0.23218483172314183,0.5614035087719298,0.011574570712581611,0.23428257414579295
