object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
Q100::pattern0::L36,399.0605590004751,55.52110361531279,19.332348959037063,LGBM,2,1,0,bin_1,bin_0
Q101::pattern0::L36,907.125438498145,173.2726244689378,59.96562118007978,XGB,3,1,1,bin_1,bin_1
Q102::pattern0::L36,600.1174353208851,373.42956179875455,272.14296874999945,AutoETS,0,1,1,bin_1,bin_1
Q103::pattern0::L36,151.4267863452688,35.79547690395561,29.29100768576268,AutoARIMA,1,0,0,bin_0,bin_0
Q104::pattern0::L36,228.00179010029564,44.962135490824274,14.983356690245046,XGB,3,0,0,bin_0,bin_0
Q105::pattern0::L36,354.60256220478556,168.75823051238675,14.106293741017225,XGB,3,1,1,bin_1,bin_1
Q106::pattern0::L36,240.27689418636544,40.425801161421234,15.382088464211392,XGB,3,0,0,bin_0,bin_0
Q107::pattern0::L36,612.6130243986664,102.42530558817778,32.817626953125,AutoARIMA,1,1,1,bin_1,bin_1
Q108::pattern0::L36,561.159038586071,251.45597253815265,33.44236128071634,LGBM,2,1,1,bin_1,bin_1
Q109::pattern0::L36,246.94790746607651,58.50117775046337,2.2096718564928324,XGB,3,0,0,bin_0,bin_0
Q10::pattern0::L36,351.7312580111761,115.99232008085869,30.262922669704494,XGB,3,1,1,bin_1,bin_1
Q110::pattern0::L36,730.7085076019039,107.20197962414146,133.39990234375,AutoETS,0,1,1,bin_1,bin_1
Q111::pattern0::L36,1087.5276884588395,197.4087567279486,58.83008977285681,AutoETS,0,1,1,bin_1,bin_1
Q112::pattern0::L36,630.0730351157338,39.41512929755882,86.620849609375,AutoARIMA,1,1,0,bin_1,bin_0
Q113::pattern0::L36,756.3984803943924,185.4354007166344,295.662109375,AutoETS,0,1,1,bin_1,bin_1
Q114::pattern0::L36,647.4615118027328,28.01587091727321,61.13808822655528,AutoETS,0,1,0,bin_1,bin_0
Q115::pattern0::L36,171.24985614908303,9.367862652333384,4.243467565082483,AutoARIMA,1,0,0,bin_0,bin_0
Q116::pattern0::L36,1081.306951108742,124.97715918698978,196.595947265625,AutoETS,0,1,1,bin_1,bin_1
Q117::pattern0::L36,684.2021898980561,23.347840664237353,0.4041798609014222,LGBM,2,1,0,bin_1,bin_0
Q118::pattern0::L36,727.9312824506682,76.72104908270789,14.480322265624636,XGB,3,1,1,bin_1,bin_1
Q119::pattern0::L36,402.25193144764046,114.43159911142473,12.435557821811472,XGB,3,1,1,bin_1,bin_1
Q11::pattern0::L36,174.9969912345074,75.7737319132008,55.02680664062518,AutoETS,0,0,1,bin_0,bin_1
Q120::pattern0::L36,388.97906553426094,171.57167800279507,187.740966796875,AutoARIMA,1,1,1,bin_1,bin_1
Q121::pattern0::L36,108.09153048222288,32.50692634864974,30.914786274233848,LGBM,2,0,0,bin_0,bin_0
Q122::pattern0::L36,383.7586067780105,104.31980885680107,24.703268200458297,LGBM,2,1,1,bin_1,bin_1
Q123::pattern0::L36,290.11662134004337,46.27387157463511,13.241571280452263,LGBM,2,1,0,bin_1,bin_0
Q124::pattern0::L36,106.94008493624847,40.958654804373715,38.25717773437509,AutoARIMA,1,0,0,bin_0,bin_0
Q125::pattern0::L36,434.4171216977484,195.5031418423895,19.06807663474342,XGB,3,1,1,bin_1,bin_1
Q126::pattern0::L36,813.504229743588,43.22244539257053,39.62678225560194,XGB,3,1,0,bin_1,bin_0
Q127::pattern0::L36,347.6017344934624,146.24630007400754,2.669291489474972,XGB,3,1,1,bin_1,bin_1
Q128::pattern0::L36,160.4875741139101,85.21499427066048,19.424417549390455,XGB,3,0,1,bin_0,bin_1
Q129::pattern0::L36,545.962755352153,64.5606072682295,62.907857346111086,XGB,3,1,0,bin_1,bin_0
Q12::pattern0::L36,156.0561075732278,111.71211519092947,2.631217402286893,XGB,3,0,1,bin_0,bin_1
Q130::pattern0::L36,213.1764389767976,85.73545447182794,51.948974609375,AutoETS,0,0,1,bin_0,bin_1
Q131::pattern0::L36,351.9503188135893,185.33593020804307,15.183037949670506,AutoARIMA,1,1,1,bin_1,bin_1
