experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,129,0.4116279069767441,0.026488312777472107,0.18796888567089703,0.40310077519379844,0.03589991863970097,0.19604599777303078
exp1_pattern_main,pattern_tsfel,129,0.4108527131782946,0.025108410188389097,0.1808831997393563,0.4015503875968992,0.03416114930783823,0.1912441854231534
exp1_pattern_main,pattern_raw_dtw,129,0.3341085271317829,0.02051340067757495,0.15586564054349533,0.3322997416020672,0.027641957868912728,0.1636867312267302
exp1_pattern_main,pattern_raw_cosine,129,0.3364341085271318,0.020261788487970254,0.1540832918534003,0.3297157622739018,0.02720343279297986,0.16172716131476966
exp1_pattern_main,random,129,0.2627906976744186,0.011659983634993296,0.09694986697313965,0.2630490956072351,0.015531700990992652,0.10677807870190924
