experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
exp1_pattern_main,pattern_tsfel,151,0.7324503311258278,0.025185865057854608,0.34728545801211175,0.7209713024282561,0.03639558771568113,0.34707476494337625
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.7324503311258278,0.025185865057854608,0.34728545801211175,0.7209713024282561,0.03639558771568113,0.34707476494337625
exp1_pattern_main,pattern_raw_dtw,151,0.6238410596026489,0.019776601608616568,0.3040311739508287,0.6176600441501103,0.02816878575148147,0.29698292716629443
exp1_pattern_main,pattern_raw_cosine,151,0.613907284768212,0.019283312167091365,0.29322580039032337,0.5991169977924945,0.02702320128078745,0.2859926769048483
exp1_pattern_main,random,151,0.5278145695364238,0.014068681502421217,0.21752786360534887,0.5306843267108168,0.02011877160395591,0.2172180772342291
