task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,151,0.26140931672040446,0.12297150436651338,0.24263335133214867,0.27995270461699684,0.5668874172185431,0.015644876653676695,0.26282752946805876,0.566887417218543,0.02228976140628302
task1,raw_cosine,ndcg@10,151,0.3215064254944999,0.15880052395940095,0.29600763800138497,0.34656751778262257,0.6298013245033112,0.0194427720055876,0.31090098370940006,0.6088300220750552,0.02706010898719398
task1,raw_dtw,ndcg@10,151,0.32268232027045185,0.1616410305991008,0.2979605601131534,0.3479412331090225,0.6403973509933774,0.019981492179270085,0.31363505327040014,0.6233995584988962,0.027922387832619047
task1,raw_dtw+tsfel,ndcg@10,151,0.40269818456742595,0.20641359510526217,0.37015244120316393,0.4347514289401589,0.7443708609271523,0.02586367441985223,0.39226862362123743,0.7262693156732892,0.036955888881179504
task1,tsfel,ndcg@10,151,0.3944842569030779,0.20092441196707897,0.3633978055542757,0.4284718985862937,0.7397350993377484,0.025375780398493628,0.3923332621658128,0.7386313465783665,0.03726939910467183
task2,pattern_raw_cosine,ndcg@10,151,0.29322580039032337,0.16294829614042816,0.26913728138957926,0.3191403659458892,0.613907284768212,0.019283312167091365,0.2859926769048483,0.5991169977924945,0.02702320128078745
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,151,0.34728545801211175,0.18234329990426434,0.3188100919197404,0.37675012349909465,0.7324503311258278,0.025185865057854608,0.34707476494337625,0.7209713024282561,0.03639558771568113
task2,pattern_raw_dtw,ndcg@10,151,0.3040311739508287,0.1724675803035517,0.2766077799423331,0.33208431715009346,0.6238410596026489,0.019776601608616568,0.29698292716629443,0.6176600441501103,0.02816878575148147
task2,pattern_tsfel,ndcg@10,151,0.34728545801211175,0.18234329990426434,0.31919377484416406,0.3758190179209077,0.7324503311258278,0.025185865057854608,0.34707476494337625,0.7209713024282561,0.03639558771568113
task2,random,ndcg@10,151,0.21752786360534887,0.10188515946407083,0.20211292731788205,0.23339170744608706,0.5278145695364238,0.014068681502421217,0.2172180772342291,0.5306843267108168,0.02011877160395591
task1,random,ndcg@15,151,0.26282752946805876,0.10200207058817827,0.24657477320685248,0.2785722613696878,0.5668874172185431,0.015644876653676695,0.26282752946805876,0.566887417218543,0.02228976140628302
task1,raw_cosine,ndcg@15,151,0.31090098370940006,0.13814879179740605,0.2895618793620949,0.3332819655029767,0.6298013245033112,0.0194427720055876,0.31090098370940006,0.6088300220750552,0.02706010898719398
task1,raw_dtw,ndcg@15,151,0.31363505327040014,0.13980732806073362,0.29241221933775396,0.33546796572379706,0.6403973509933774,0.019981492179270085,0.31363505327040014,0.6233995584988962,0.027922387832619047
task1,raw_dtw+tsfel,ndcg@15,151,0.39226862362123743,0.19241363415465898,0.3611572490898658,0.42225531356006113,0.7443708609271523,0.02586367441985223,0.39226862362123743,0.7262693156732892,0.036955888881179504
task1,tsfel,ndcg@15,151,0.3923332621658128,0.1901662203044371,0.3622326232262931,0.4244940943087198,0.7397350993377484,0.025375780398493628,0.3923332621658128,0.7386313465783665,0.03726939910467183
task2,pattern_raw_cosine,ndcg@15,151,0.2859926769048483,0.14954377546367242,0.26362097860287304,0.30944714308233856,0.613907284768212,0.019283312167091365,0.2859926769048483,0.5991169977924945,0.02702320128078745
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,151,0.34707476494337625,0.16895477331402858,0.3202638200961182,0.37419876748212,0.7324503311258278,0.025185865057854608,0.34707476494337625,0.7209713024282561,0.03639558771568113
task2,pattern_raw_dtw,ndcg@15,151,0.29698292716629443,0.1557712868397137,0.2730616069925052,0.32167031893045256,0.6238410596026489,0.019776601608616568,0.29698292716629443,0.6176600441501103,0.02816878575148147
task2,pattern_tsfel,ndcg@15,151,0.34707476494337625,0.16895477331402858,0.32150529121104265,0.3734864995691439,0.7324503311258278,0.025185865057854608,0.34707476494337625,0.7209713024282561,0.03639558771568113
task2,random,ndcg@15,151,0.2172180772342291,0.08591168850390563,0.20376218128061968,0.23084856507529264,0.5278145695364238,0.014068681502421217,0.2172180772342291,0.5306843267108168,0.02011877160395591
