pattern_len,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
12,pattern_tsfel,151,0.7278145695364239,0.025402024582278186,0.38498745226249936,0.7280353200883003,0.03701498298217101,0.37816653756799307
12,pattern_raw_cosine,151,0.6198675496688743,0.018840776832966213,0.3105845275085068,0.6163355408388521,0.027094381682926865,0.30249594020190707
12,pattern_raw_dtw,151,0.5900662251655628,0.017872551756703863,0.30269703306949364,0.6048565121412803,0.026261484618380012,0.3020081101560556
24,pattern_tsfel,151,0.7324503311258278,0.025185865057854608,0.34728545801211175,0.7209713024282561,0.03639558771568113,0.34707476494337625
24,pattern_raw_dtw,151,0.6238410596026489,0.019776601608616568,0.3040311739508287,0.6176600441501103,0.02816878575148147,0.29698292716629443
24,pattern_raw_cosine,151,0.613907284768212,0.019283312167091365,0.29322580039032337,0.5991169977924945,0.02702320128078745,0.2859926769048483
36,pattern_tsfel,151,0.7403973509933774,0.0258818779614081,0.38059141420273396,0.7333333333333334,0.03749786530137539,0.3725799701693672
36,pattern_raw_cosine,151,0.6403973509933774,0.02074514801160621,0.331744384878033,0.6286975717439294,0.0295466876557466,0.31921439088017933
36,pattern_raw_dtw,151,0.6536423841059602,0.02092476879373859,0.3298361619156818,0.6463576158940397,0.030137316302707565,0.32025384694381276
