run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,scope,error_regime,best_model,disagreement_regime,n
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,medium,6
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,high,1
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,low,22
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,medium,7
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,high,46
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,low,11
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,medium,29
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,high,33
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,low,17
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,medium,23
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,high,11
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,low,4
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,medium,11
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,high,8
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,low,12
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,medium,10
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,high,62
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,low,7
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoARIMA,medium,14
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,high,29
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,low,9
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,AutoETS,medium,13
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,high,25
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,low,5
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,LGBM,medium,7
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,high,18
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,low,5
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,high,XGB,medium,10
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,low,60
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoARIMA,medium,27
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,low,49
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,AutoETS,medium,32
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,low,25
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,LGBM,medium,9
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,low,20
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,low,XGB,medium,6
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,high,36
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,low,5
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoARIMA,medium,40
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,high,25
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,low,15
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,AutoETS,medium,47
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,high,7
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,low,9
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,LGBM,medium,11
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,high,3
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,low,5
freqyearly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h2__seed42__pps1__regfull,m3_yearly,yearly,1,36.0,"12,24,36",3,2,42,1,full,pattern_length,medium,XGB,medium,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,high,46
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,low,4
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoARIMA,medium,17
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,high,40
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,low,12
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,AutoETS,medium,16
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,high,25
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,low,6
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,LGBM,medium,8
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,XGB,high,24
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,XGB,low,7
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,high,XGB,medium,8
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoARIMA,high,5
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoARIMA,low,47
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoARIMA,medium,32
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoETS,high,6
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoETS,low,46
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,AutoETS,medium,18
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,LGBM,high,1
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,LGBM,low,27
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,LGBM,medium,13
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,XGB,high,2
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,XGB,low,17
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,low,XGB,medium,7
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoARIMA,high,34
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoARIMA,low,19
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoARIMA,medium,30
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoETS,high,23
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoETS,low,13
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,AutoETS,medium,32
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,LGBM,high,8
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,LGBM,low,14
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,LGBM,medium,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,XGB,high,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,XGB,low,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,,"12,24,36",3,4,42,1,full,whole_series,medium,XGB,medium,8
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoARIMA,high,38
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoARIMA,low,17
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoARIMA,medium,16
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoETS,high,29
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoETS,low,8
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,AutoETS,medium,17
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,LGBM,high,28
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,LGBM,low,6
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,LGBM,medium,16
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,XGB,high,16
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,XGB,low,6
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,high,XGB,medium,14
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoARIMA,high,4
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoARIMA,low,48
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoARIMA,medium,24
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoETS,high,5
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoETS,low,47
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,AutoETS,medium,29
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,LGBM,high,4
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,LGBM,low,33
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,LGBM,medium,9
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,XGB,high,2
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,XGB,low,20
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,low,XGB,medium,9
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoARIMA,high,32
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoARIMA,low,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoARIMA,medium,25
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoETS,high,30
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoETS,low,9
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,AutoETS,medium,33
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,LGBM,high,10
freqyearly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins3__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24.0,"12,24,36",3,4,42,1,full,pattern_main,medium,LGBM,low,5
