run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task1,raw_dtw+tsfel,ndcg@15,129,0.3482993155705926,0.1704051805198092,0.3212514298570463,0.3776066010731193,0.7085271317829458,0.0271152215601792,0.3482993155705926,0.6904392764857881,0.0385927307352708
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task1,tsfel,ndcg@15,129,0.3519712830342472,0.1691081716163422,0.3225583826800041,0.3816492294472504,0.7108527131782945,0.0274495510571058,0.3519712830342472,0.703359173126615,0.0396271509707978
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task2,pattern_raw_cosine,ndcg@15,129,0.3030072938525487,0.1628508405956102,0.2757301025494669,0.3313132982632291,0.6201550387596899,0.0221180803354032,0.3030072938525487,0.6149870801033591,0.0318062560090627
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.3361316636162458,0.1683970202841263,0.3074496437294136,0.3662737297030294,0.6798449612403101,0.0259217892835681,0.3361316636162458,0.6770025839793282,0.0376303370680096
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task2,pattern_raw_dtw,ndcg@15,129,0.3041344048135249,0.1616048922903169,0.2748101791110885,0.3333059553487322,0.6108527131782946,0.0220344755322439,0.3041344048135249,0.614470284237726,0.0320222279498761
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task2,pattern_tsfel,ndcg@15,129,0.3400451175961364,0.166436929919611,0.3101694295960197,0.3670570415652638,0.6852713178294574,0.0262793613296002,0.3400451175961364,0.6780361757105944,0.0378235093618298
freqyearly__bins2__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h2__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,2,42,1,full,task2,random,ndcg@15,129,0.2384564804339068,0.0933601560386212,0.2227371155334897,0.2546252822950474,0.5565891472868217,0.0170884350272341,0.2384564804339068,0.5581395348837209,0.0247242380198644
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,random,ndcg@10,129,0.2383235162758912,0.1001283388030345,0.2219348491881943,0.2557851465788219,0.5604651162790698,0.0176212154917225,0.2406361137530339,0.5643410852713179,0.0255010712668037
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_cosine,ndcg@10,129,0.2967199543746849,0.1620045022989278,0.2689859530483854,0.3246552811901897,0.6131782945736435,0.0215715829511003,0.2921467988546939,0.6036175710594315,0.0306383417777271
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,task1,raw_dtw,ndcg@10,129,0.3084745271801441,0.1670915887527683,0.2809424681373825,0.3388723175099115,0.641860465116279,0.0235193735246283,0.305721366673425,0.6304909560723514,0.0332425541335389
