experiment,system,comparison,approach,pattern_len,frequency,qrels_n_bins,forecast_h,patterns_per_series,regime_definition,ndcg@10_mean,ndcg@10_std,ndcg@10_min,ndcg@10_max,ndcg@10_count,ap@10_mean,ap@10_std,ap@10_min,ap@10_max,ap@10_count,p@10_mean,p@10_std,p@10_min,p@10_max,p@10_count,ndcg@15_mean,ndcg@15_std,ndcg@15_min,ndcg@15_max,ndcg@15_count,ap@15_mean,ap@15_std,ap@15_min,ap@15_max,ap@15_count,p@15_mean,p@15_std,p@15_min,p@15_max,p@15_count
exp1_pattern_main,pattern_tsfel,,,24,yearly,2,2,1,full,0.34906181696222016,,0.34906181696222016,0.34906181696222016,1,0.02627936132960021,,0.02627936132960021,0.02627936132960021,1,0.6852713178294574,,0.6852713178294574,0.6852713178294574,1,0.3400451175961364,,0.3400451175961364,0.3400451175961364,1,0.03782350936182987,,0.03782350936182987,0.03782350936182987,1,0.6780361757105944,,0.6780361757105944,0.6780361757105944,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,2,4,1,full,0.3421390604208896,,0.3421390604208896,0.3421390604208896,1,0.026959692076441263,,0.026959692076441263,0.026959692076441263,1,0.7031007751937985,,0.7031007751937985,0.7031007751937985,1,0.3411357752184115,,0.3411357752184115,0.3411357752184115,1,0.03929261534962243,,0.03929261534962243,0.03929261534962243,1,0.7012919896640827,,0.7012919896640827,0.7012919896640827,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,2,6,1,full,0.3564408826049116,,0.3564408826049116,0.3564408826049116,1,0.026990667339639174,,0.026990667339639174,0.026990667339639174,1,0.6930232558139535,,0.6930232558139535,0.6930232558139535,1,0.3511490156825838,,0.3511490156825838,0.3511490156825838,1,0.03881220496343595,,0.03881220496343595,0.03881220496343595,1,0.6837209302325582,,0.6837209302325582,0.6837209302325582,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,3,2,1,full,0.2508881753728126,,0.2508881753728126,0.2508881753728126,1,0.027474600499649754,,0.027474600499649754,0.027474600499649754,1,0.5325581395348836,,0.5325581395348836,0.5325581395348836,1,0.24941192025061734,,0.24941192025061734,0.24941192025061734,1,0.03843113642765801,,0.03843113642765801,0.03843113642765801,1,0.5204134366925064,,0.5204134366925064,0.5204134366925064,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,3,4,1,full,0.2517061013067619,,0.2517061013067619,0.2517061013067619,1,0.02895972126221211,,0.02895972126221211,0.02895972126221211,1,0.5519379844961241,,0.5519379844961241,0.5519379844961241,1,0.2539970206436546,,0.2539970206436546,0.2539970206436546,1,0.040760974314036996,,0.040760974314036996,0.040760974314036996,1,0.5400516795865633,,0.5400516795865633,0.5400516795865633,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,3,6,1,full,0.24558253700002558,,0.24558253700002558,0.24558253700002558,1,0.027032082124917634,,0.027032082124917634,0.027032082124917634,1,0.5240310077519379,,0.5240310077519379,0.5240310077519379,1,0.24767460736323335,,0.24767460736323335,0.24767460736323335,1,0.037198054155264386,,0.037198054155264386,0.037198054155264386,1,0.5100775193798449,,0.5100775193798449,0.5100775193798449,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,4,2,1,full,0.18400828832297567,,0.18400828832297567,0.18400828832297567,1,0.02534777490078218,,0.02534777490078218,0.02534777490078218,1,0.41550387596899224,,0.41550387596899224,0.41550387596899224,1,0.18867337224317646,,0.18867337224317646,0.18867337224317646,1,0.03468576281802604,,0.03468576281802604,0.03468576281802604,1,0.4015503875968992,,0.4015503875968992,0.4015503875968992,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,4,4,1,full,0.18150366058548545,,0.18150366058548545,0.18150366058548545,1,0.024660001665151414,,0.024660001665151414,0.024660001665151414,1,0.40077519379844956,,0.40077519379844956,0.40077519379844956,1,0.19830015118357738,,0.19830015118357738,0.19830015118357738,1,0.034712883587065715,,0.034712883587065715,0.034712883587065715,1,0.4041343669250646,,0.4041343669250646,0.4041343669250646,1
exp1_pattern_main,pattern_tsfel,,,24,yearly,4,6,1,full,0.1808831997393563,,0.1808831997393563,0.1808831997393563,1,0.025108410188389097,,0.025108410188389097,0.025108410188389097,1,0.4108527131782946,,0.4108527131782946,0.4108527131782946,1,0.1912441854231534,,0.1912441854231534,0.1912441854231534,1,0.03416114930783823,,0.03416114930783823,0.03416114930783823,1,0.4015503875968992,,0.4015503875968992,0.4015503875968992,1
exp1_pattern_main,random,,,24,yearly,2,2,1,full,0.23603861146165955,,0.23603861146165955,0.23603861146165955,1,0.01708843502723416,,0.01708843502723416,0.01708843502723416,1,0.5565891472868217,,0.5565891472868217,0.5565891472868217,1,0.2384564804339068,,0.2384564804339068,0.2384564804339068,1,0.024724238019864498,,0.024724238019864498,0.024724238019864498,1,0.5581395348837209,,0.5581395348837209,0.5581395348837209,1
exp1_pattern_main,random,,,24,yearly,2,4,1,full,0.24733929415558775,,0.24733929415558775,0.24733929415558775,1,0.017759724267928205,,0.017759724267928205,0.017759724267928205,1,0.5589147286821705,,0.5589147286821705,0.5589147286821705,1,0.250161479980874,,0.250161479980874,0.250161479980874,1,0.025537052764922897,,0.025537052764922897,0.025537052764922897,1,0.5596899224806201,,0.5596899224806201,0.5596899224806201,1
exp1_pattern_main,random,,,24,yearly,2,6,1,full,0.23333561193918934,,0.23333561193918934,0.23333561193918934,1,0.01854164999057517,,0.01854164999057517,0.01854164999057517,1,0.5542635658914727,,0.5542635658914727,0.5542635658914727,1,0.23288500791106168,,0.23288500791106168,0.23288500791106168,1,0.025487064302101032,,0.025487064302101032,0.025487064302101032,1,0.5395348837209302,,0.5395348837209302,0.5395348837209302,1
exp1_pattern_main,random,,,24,yearly,3,2,1,full,0.1504837769434134,,0.1504837769434134,0.1504837769434134,1,0.014169732146779494,,0.014169732146779494,0.014169732146779494,1,0.3682170542635659,,0.3682170542635659,0.3682170542635659,1,0.15475671122666587,,0.15475671122666587,0.15475671122666587,1,0.019987987180488397,,0.019987987180488397,0.019987987180488397,1,0.37571059431524545,,0.37571059431524545,0.37571059431524545,1
exp1_pattern_main,random,,,24,yearly,3,4,1,full,0.14511452735992605,,0.14511452735992605,0.14511452735992605,1,0.014742988390489738,,0.014742988390489738,0.014742988390489738,1,0.37751937984496114,,0.37751937984496114,0.37751937984496114,1,0.15248311197423997,,0.15248311197423997,0.15248311197423997,1,0.020550083376470796,,0.020550083376470796,0.020550083376470796,1,0.3803617571059431,,0.3803617571059431,0.3803617571059431,1
exp1_pattern_main,random,,,24,yearly,3,6,1,full,0.13436021099169576,,0.13436021099169576,0.13436021099169576,1,0.01414639127171781,,0.01414639127171781,0.01414639127171781,1,0.37364341085271313,,0.37364341085271313,0.37364341085271313,1,0.1438719179315243,,0.1438719179315243,0.1438719179315243,1,0.019478070459794324,,0.019478070459794324,0.019478070459794324,1,0.3715762273901809,,0.3715762273901809,0.3715762273901809,1
exp1_pattern_main,random,,,24,yearly,4,2,1,full,0.10054693574564859,,0.10054693574564859,0.10054693574564859,1,0.011723848074239216,,0.011723848074239216,0.011723848074239216,1,0.26744186046511625,,0.26744186046511625,0.26744186046511625,1,0.10928922099255912,,0.10928922099255912,0.10928922099255912,1,0.01618053827666429,,0.01618053827666429,0.01618053827666429,1,0.2744186046511628,,0.2744186046511628,0.2744186046511628,1
exp1_pattern_main,random,,,24,yearly,4,4,1,full,0.10066940356823159,,0.10066940356823159,0.10066940356823159,1,0.01173992097931016,,0.01173992097931016,0.01173992097931016,1,0.2720930232558139,,0.2720930232558139,0.2720930232558139,1,0.11538750138048795,,0.11538750138048795,0.11538750138048795,1,0.016169515716245027,,0.016169515716245027,0.016169515716245027,1,0.2770025839793282,,0.2770025839793282,0.2770025839793282,1
exp1_pattern_main,random,,,24,yearly,4,6,1,full,0.09694986697313965,,0.09694986697313965,0.09694986697313965,1,0.011659983634993296,,0.011659983634993296,0.011659983634993296,1,0.2627906976744186,,0.2627906976744186,0.2627906976744186,1,0.10677807870190924,,0.10677807870190924,0.10677807870190924,1,0.015531700990992652,,0.015531700990992652,0.015531700990992652,1,0.2630490956072351,,0.2630490956072351,0.2630490956072351,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,2,2,1,full,0.30531001812948344,,0.30531001812948344,0.30531001812948344,1,0.022118080335403252,,0.022118080335403252,0.022118080335403252,1,0.6201550387596899,,0.6201550387596899,0.6201550387596899,1,0.3030072938525487,,0.3030072938525487,0.3030072938525487,1,0.0318062560090627,,0.0318062560090627,0.0318062560090627,1,0.6149870801033591,,0.6149870801033591,0.6149870801033591,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,2,4,1,full,0.28871587179090535,,0.28871587179090535,0.28871587179090535,1,0.02082206302167764,,0.02082206302167764,0.02082206302167764,1,0.5968992248062015,,0.5968992248062015,0.5968992248062015,1,0.2887257797787122,,0.2887257797787122,0.2887257797787122,1,0.030429107019532088,,0.030429107019532088,0.030429107019532088,1,0.6036175710594316,,0.6036175710594316,0.6036175710594316,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,2,6,1,full,0.2999015111990644,,0.2999015111990644,0.2999015111990644,1,0.021270328230982086,,0.021270328230982086,0.021270328230982086,1,0.5899224806201551,,0.5899224806201551,0.5899224806201551,1,0.2980671922819356,,0.2980671922819356,0.2980671922819356,1,0.030518518066166973,,0.030518518066166973,0.030518518066166973,1,0.59328165374677,,0.59328165374677,0.59328165374677,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,3,2,1,full,0.18598693227057103,,0.18598693227057103,0.18598693227057103,1,0.019226412463247432,,0.019226412463247432,0.019226412463247432,1,0.42015503875968996,,0.42015503875968996,0.42015503875968996,1,0.18940732211973763,,0.18940732211973763,0.18940732211973763,1,0.02682830816523263,,0.02682830816523263,0.02682830816523263,1,0.4180878552971576,,0.4180878552971576,0.4180878552971576,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,yearly,3,4,1,full,0.19393720298558587,,0.19393720298558587,0.19393720298558587,1,0.020323274554758602,,0.020323274554758602,0.020323274554758602,1,0.4410852713178294,,0.4410852713178294,0.4410852713178294,1,0.19897464341930218,,0.19897464341930218,0.19897464341930218,1,0.028813161641782645,,0.028813161641782645,0.028813161641782645,1,0.44031007751937984,,0.44031007751937984,0.44031007751937984,1
