run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15,comparison,approach
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp1_pattern_main,random,129,0.5589147286821705,0.017759724267928205,0.24733929415558775,0.5596899224806201,0.025537052764922897,0.250161479980874,,
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,raw_cosine,129,0.6131782945736435,0.021571582951100343,0.29671995437468496,0.6036175710594315,0.03063834177772717,0.2921467988546939,cosine,whole-series
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,129,0.5968992248062015,0.02082206302167764,0.28871587179090535,0.6036175710594316,0.030429107019532088,0.2887257797787122,cosine,pattern
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,raw_dtw,129,0.641860465116279,0.023519373524628368,0.3084745271801441,0.6304909560723514,0.03324255413353895,0.305721366673425,dtw,whole-series
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,pattern_raw_dtw,129,0.6031007751937985,0.021943765648921785,0.30110134815353884,0.5881136950904393,0.030549017247247515,0.29142283592519563,dtw,pattern
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,tsfel,129,0.7449612403100776,0.030117402054441623,0.37000119944495274,0.7302325581395349,0.04317196439613075,0.36260155941564376,tsfel,whole-series
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp2_whole_vs_pattern,pattern_tsfel,129,0.7031007751937985,0.026959692076441263,0.3421390604208896,0.7012919896640827,0.03929261534962243,0.3411357752184115,tsfel,pattern
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp3_retrieval_ablation,random,129,0.5589147286821705,0.017759724267928205,0.24733929415558775,0.5596899224806201,0.025537052764922897,0.250161479980874,,random
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,24,"12,24,36",2,4,42,1,full,exp3_retrieval_ablation,pattern_raw_cosine+pattern_tsfel,129,0.7015503875968992,0.027135238702659985,0.3463463660314605,0.6956072351421188,0.03911934772812755,0.3414292326266259,,best_content_baseline
freqyearly__bins2__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/yearly/freqyearly__bins2__h4__seed42__pps1__regfull,m3_yearly,yearly,1,12,"12,24,36",2,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,129,0.7356589147286822,0.029063545359520344,0.3704165512359884,0.7229974160206719,0.04195622129278242,0.3584094990238528,,
