comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,285,0.40035087719298246,0.011608054595036667,0.18889243795197394,0.3773099415204678,0.015191628075910613,0.1786779575475027
cosine,pattern,pattern_raw_cosine,285,0.4154385964912281,0.012202510595171365,0.1706297613216631,0.40023391812865494,0.0168023667017767,0.16730145707774363
dtw,whole-series,raw_dtw,285,0.41789473684210526,0.011504769577550315,0.18424732948183117,0.3983625730994152,0.0152919567951292,0.1793703747308264
dtw,pattern,pattern_raw_dtw,285,0.40842105263157896,0.011787630098070302,0.16522273601780252,0.4025730994152047,0.016394350663039202,0.1654521381116143
tsfel,whole-series,tsfel,285,0.5666666666666667,0.017922381788460912,0.25412433573004006,0.5485380116959064,0.025085680554889703,0.25223823774459947
tsfel,pattern,pattern_tsfel,285,0.5431578947368422,0.017766761577781814,0.2177363719032746,0.5335672514619882,0.025132109605960552,0.2203387803740301
