object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
M1,1469.970944365254,352.84099235392756,733.8943379720052,AutoARIMA,1,1,1,bin_1,bin_1
M10,956.9983754121722,94.67663562622639,204.86290675936584,AutoETS,0,1,1,bin_1,bin_1
M100,564.4309574531941,65.05924349247994,99.62915039062506,AutoARIMA,1,1,0,bin_1,bin_0
M1000,33.90656548947139,4.232008451333491,3.447054036458212,AutoETS,0,0,0,bin_0,bin_0
M1001,113.62858226148586,44.21199507447455,1.6652425130208286,AutoARIMA,1,0,0,bin_0,bin_0
M1002,284.11255620919235,106.02050279532955,55.72566731770834,AutoETS,0,0,1,bin_0,bin_1
M1003,115.63414762145264,19.385537213272876,28.318210946481187,LGBM,2,0,0,bin_0,bin_0
M1004,63.30141172080211,8.889116511974159,19.197509765625,AutoARIMA,1,0,0,bin_0,bin_0
M1005,110.33348992609008,34.385913695398656,62.459277600326914,LGBM,2,0,0,bin_0,bin_0
M1006,43.3516448423239,16.032258057129756,9.81646706460818,AutoARIMA,1,0,0,bin_0,bin_0
M1007,278.54438879184687,35.25883718514941,2.764184399158239,XGB,3,0,0,bin_0,bin_0
M1008,68.24311770531344,20.448951489140114,13.399521602504137,AutoETS,0,0,0,bin_0,bin_0
M1009,425.90536125048106,272.77825174855775,45.2545166015625,AutoETS,0,0,1,bin_0,bin_1
M101,336.3423999075479,160.30404029185286,1.183828959618495,XGB,3,0,1,bin_0,bin_1
M1010,223.5888766592588,35.63898874236866,16.88175175422262,AutoETS,0,0,0,bin_0,bin_0
M1011,379.76673759325945,155.8297249564945,19.64479980468758,AutoARIMA,1,0,1,bin_0,bin_1
M1012,133.73966555876976,77.09549493014146,6.770263671875156,AutoARIMA,1,0,0,bin_0,bin_0
M1013,128.2846451706164,10.172924023214435,19.862125604340534,AutoETS,0,0,0,bin_0,bin_0
M1014,359.98455113406027,95.66220541617831,72.23113606770826,AutoETS,0,0,1,bin_0,bin_1
M1015,332.82027344333943,98.62247599738052,19.713304059816068,XGB,3,0,1,bin_0,bin_1
M1016,404.82283722233046,187.08752141799792,2.650952542969975,LGBM,2,0,1,bin_0,bin_1
M1017,336.4220009640724,12.653122938942401,6.415771484375,AutoETS,0,0,0,bin_0,bin_0
