object_id,mean_mae,disagreement,best_gap,best_model,best_model_index,error_bin,disagreement_bin,error_regime,disagreement_regime
M1000::pattern0::L36,34.749654865571834,14.0217336572673,3.333463541666788,XGB,3,0,0,low,low
M1001::pattern0::L36,69.15656658194045,37.45056870086654,1.9637044270833357,AutoETS,0,0,0,low,low
M1002::pattern0::L36,36.050014101990584,5.746908916664459,10.828971354166544,AutoETS,0,0,0,low,low
M1003::pattern0::L36,95.44556514752867,51.97142424046158,37.865657552083576,AutoETS,0,0,1,low,medium
M1004::pattern0::L36,101.23783472485056,35.452194692198944,25.599776399402195,XGB,3,0,0,low,low
M1005::pattern0::L36,53.05933916316742,26.455085067837025,30.183723958333452,AutoARIMA,1,0,0,low,low
M1006::pattern0::L36,84.16858295193394,36.867587953355056,65.58250238065254,AutoARIMA,1,0,0,low,low
M1007::pattern0::L36,89.80587072149387,51.94851237089369,35.46500651041667,AutoARIMA,1,0,1,low,medium
M1008::pattern0::L36,312.78173107409805,243.2678341566813,27.251627604166664,AutoETS,0,1,2,medium,high
M1009::pattern0::L36,210.24751550081479,145.2202402842329,70.11116536458333,AutoETS,0,0,2,low,high
M100::pattern0::L36,833.2792285927912,181.83408261878944,172.29850260416663,AutoETS,0,2,2,high,high
M1010::pattern0::L36,223.8529820726893,43.252176869119054,48.195006510416846,AutoARIMA,1,1,1,medium,medium
M1011::pattern0::L36,393.2889459654471,27.093926485028376,22.72246093750016,XGB,3,1,0,medium,low
M1012::pattern0::L36,260.9522948780195,64.2571475774371,21.08554705042144,LGBM,2,1,1,medium,medium
M1013::pattern0::L36,116.70471855514674,30.77976640503007,9.123281772670452,XGB,3,0,0,low,low
M1014::pattern0::L36,286.14873494008697,6.998325387473496,0.166015625,AutoETS,0,1,0,medium,low
M1015::pattern0::L36,294.6187460359462,160.7311313314586,4.211149508367868,XGB,3,1,2,medium,high
M1016::pattern0::L36,169.5062217764815,64.63458195208463,1.3795420538426697,XGB,3,0,1,low,medium
M1017::pattern0::L36,398.0058759044782,231.56465030431522,19.331120805412553,AutoARIMA,1,1,2,medium,high
M1018::pattern0::L36,51.171904415590156,10.387122667320108,0.004512193610629822,XGB,3,0,0,low,low
M1019::pattern0::L36,175.67989951585878,9.564899770323358,6.933693115519418,XGB,3,0,0,low,low
M101::pattern0::L36,566.9429407191385,230.58299196529185,34.8125,AutoETS,0,2,2,high,high
M1020::pattern0::L36,78.97612137531496,5.452139005087079,4.524521308551499,XGB,3,0,0,low,low
M1021::pattern0::L36,1112.8647398413625,31.438657310323133,1.36669921875,AutoETS,0,2,0,high,low
M1022::pattern0::L36,1299.1087840344617,183.01358220149731,158.87272135416652,AutoETS,0,2,2,high,high
M1023::pattern0::L36,66.084634062752,17.67156855750505,28.211257605174673,AutoETS,0,0,0,low,low
M1024::pattern0::L36,104.24338011912656,4.15350704512679,9.393374054744228,LGBM,2,0,0,low,low
M1025::pattern0::L36,212.47456552469373,96.62589368408499,45.84147135416667,AutoETS,0,0,1,low,medium
M1026::pattern0::L36,72.1498691284318,32.71570225039273,61.13151041666667,AutoARIMA,1,0,0,low,low
M1027::pattern0::L36,81.26666174591931,14.396451783125658,4.62548828125,AutoETS,0,0,0,low,low
M1028::pattern0::L36,722.4885194278789,127.72911769935958,33.522209221932485,XGB,3,2,2,high,high
M1029::pattern0::L36,514.7554119664729,49.55480227540961,16.081380938808593,XGB,3,1,1,medium,medium
M102::pattern0::L36,760.1892527117296,154.39288015438248,141.34765625,AutoETS,0,2,2,high,high
M1030::pattern0::L36,70.37917141707294,32.42968875379194,10.714434123374907,LGBM,2,0,0,low,low
M1031::pattern0::L36,123.47941427244457,69.52580124270156,19.083254368555266,LGBM,2,0,1,low,medium
M1032::pattern0::L36,151.59799710864453,22.449179962876414,9.7119140625,AutoETS,0,0,0,low,low
M1033::pattern0::L36,395.15334380492936,78.68931235107941,15.654016495759606,XGB,3,1,1,medium,medium
M1034::pattern0::L36,852.9188313783945,129.71236886535286,17.285709628160703,XGB,3,2,2,high,high
M1035::pattern0::L36,572.2919951288898,82.9645432457864,57.775716145833314,AutoETS,0,2,1,high,medium
M1036::pattern0::L36,115.40614023566809,17.78156938035939,27.205159109411696,LGBM,2,0,0,low,low
M1037::pattern0::L36,308.56469917069467,93.33251353872683,178.00227864583331,AutoETS,0,1,1,medium,medium
M1038::pattern0::L36,232.69374779267,41.82292409077815,44.28215262901327,AutoARIMA,1,1,1,medium,medium
M1039::pattern0::L36,254.4857734390145,215.15215748866672,0.0107421875,AutoARIMA,1,1,2,medium,high
M103::pattern0::L36,732.5812987047782,91.38907561512372,18.484862787862767,XGB,3,2,1,high,medium
M1040::pattern0::L36,123.15270025886193,55.899293823470515,16.928710937499993,AutoARIMA,1,0,1,low,medium
M1041::pattern0::L36,74.23585428665235,55.056612043570965,8.092805989583212,AutoARIMA,1,0,1,low,medium
M1042::pattern0::L36,344.4102025399423,201.46487718353066,2.219401041666657,AutoARIMA,1,1,2,medium,high
M1043::pattern0::L36,128.23742671628634,14.160557400514897,28.648112145271327,LGBM,2,0,0,low,low
M1044::pattern0::L36,300.8108119417854,120.53538050392534,6.154378255208314,AutoETS,0,1,2,medium,high
M1045::pattern0::L36,110.39345344914727,27.88495036841527,56.5396341090891,AutoETS,0,0,0,low,low
M1046::pattern0::L36,69.71430469576353,10.036430875591433,2.5983476231964815,LGBM,2,0,0,low,low
M1047::pattern0::L36,78.18687926897844,28.15592737276319,0.521484375,AutoETS,0,0,0,low,low
M1048::pattern0::L36,529.5093136610943,51.426598921555936,37.295232334790285,LGBM,2,1,1,medium,medium
M1049::pattern0::L36,66.32796883444598,25.27077410915597,0.52490234375,AutoETS,0,0,0,low,low
M104::pattern0::L36,956.6806014656388,162.24177815087998,0.7296549479166288,AutoARIMA,1,2,2,high,high
M1050::pattern0::L36,218.5867655004704,16.983160583867015,9.070475260416686,AutoETS,0,1,0,medium,low
M1051::pattern0::L36,367.0921389752243,36.54503616744357,40.777587890625,AutoETS,0,1,0,medium,low
M1052::pattern0::L36,266.1869539333035,41.46986302649355,0.3515625,AutoARIMA,1,1,1,medium,medium
M1053::pattern0::L36,428.36428555392536,24.29245441420499,9.578665075965375,LGBM,2,1,0,medium,low
M1054::pattern0::L36,440.6874838127131,44.86903079875647,34.142578125,AutoARIMA,1,1,1,medium,medium
M1055::pattern0::L36,222.15155424124276,23.470403530049197,0.7747395833333428,AutoETS,0,1,0,medium,low
M1056::pattern0::L36,1089.9707852942659,69.57047171665803,12.584534604186956,LGBM,2,2,1,high,medium
M1057::pattern0::L36,895.4656841378522,397.1272105168977,28.51859075978939,LGBM,2,2,2,high,high
M1058::pattern0::L36,218.53073702775697,98.17464488691675,0.693115234375,AutoARIMA,1,1,1,medium,medium
M1059::pattern0::L36,93.1047376956495,19.313415608114738,5.388178123652025,LGBM,2,0,0,low,low
M105::pattern0::L36,249.36815335149254,51.907339840527,0.3770345052083144,AutoETS,0,1,1,medium,medium
M1060::pattern0::L36,207.78610481010952,46.42314352293297,31.990040985229825,AutoETS,0,0,1,low,medium
M1061::pattern0::L36,73.5963679555891,21.677151928919226,10.375026224518628,LGBM,2,0,0,low,low
M1062::pattern0::L36,521.2832615850298,63.087741245092545,109.58642578124994,AutoETS,0,1,1,medium,medium
M1063::pattern0::L36,694.9776565094219,165.85809560801337,292.2470703125,AutoETS,0,2,2,high,high
M1064::pattern0::L36,243.09591234915587,81.69510548164351,85.37418619791666,AutoETS,0,1,1,medium,medium
M1065::pattern0::L36,299.1873362147638,57.87213340502068,120.58870442708331,AutoARIMA,1,1,1,medium,medium
M1066::pattern0::L36,176.25039597448608,62.185715252540724,2.7317708333333286,AutoETS,0,0,1,low,medium
M1067::pattern0::L36,676.7266866588272,78.3944486621227,102.63347189572539,AutoETS,0,2,1,high,medium
M1068::pattern0::L36,465.68672630804986,68.91053700489518,26.28564221136611,AutoETS,0,1,1,medium,medium
M1069::pattern0::L36,339.4754941285129,23.83037556424688,29.14029947916663,XGB,3,1,0,medium,low
M106::pattern0::L36,899.9260644606686,301.5692891205725,2.73779296875,AutoARIMA,1,2,2,high,high
M1070::pattern0::L36,737.4791196605303,201.76209325850272,40.82668542037936,LGBM,2,2,2,high,high
M1071::pattern0::L36,622.3856273779544,72.67211171187337,6.900419668067684,XGB,3,2,1,high,medium
M1072::pattern0::L36,933.1587480382502,433.65921990295266,445.45790881966786,AutoETS,0,2,2,high,high
M1073::pattern0::L36,248.89978309671233,182.6670049055283,42.23632812499999,AutoETS,0,1,2,medium,high
M1074::pattern0::L36,139.88825407582,27.533042302385105,3.370442708333343,AutoETS,0,0,0,low,low
M1075::pattern0::L36,136.61152965297583,75.40048516300959,7.093757690179999,LGBM,2,0,1,low,medium
M1076::pattern0::L36,252.42977304605103,114.60425122736024,89.36246744791667,AutoARIMA,1,1,2,medium,high
M1077::pattern0::L36,307.62057819956505,137.80242416607052,37.18017578125,AutoETS,0,1,2,medium,high
M1078::pattern0::L36,5302.09911027501,329.35343150654563,629.691080729167,AutoARIMA,1,2,2,high,high
M1079::pattern0::L36,1943.9806409553405,76.42694365634411,116.20796421198725,AutoARIMA,1,2,1,high,medium
M107::pattern0::L36,888.8546587188914,227.69515325334413,230.56640625,AutoARIMA,1,2,2,high,high
M1080::pattern0::L36,175.35624703756253,101.08928979617534,17.150736848166773,XGB,3,0,2,low,high
M1081::pattern0::L36,309.4878245467634,17.92658073374967,13.59150780252969,LGBM,2,1,0,medium,low
M1082::pattern0::L36,77.16533483794971,25.887980523392756,3.5340169270833357,AutoARIMA,1,0,0,low,low
M1083::pattern0::L36,1064.1201298672202,273.4158138671994,34.73106907278634,LGBM,2,2,2,high,high
M1084::pattern0::L36,87.49331266445279,26.753640114869015,42.532495449477814,XGB,3,0,0,low,low
M1085::pattern0::L36,66.4856691922671,8.399160137264928,2.5480143229166643,AutoETS,0,0,0,low,low
M1086::pattern0::L36,86.15278609738365,48.22296852816317,17.171712239583332,AutoETS,0,0,1,low,medium
M1087::pattern0::L36,46.78397457159349,12.402732699346712,3.7378810105010416,LGBM,2,0,0,low,low
M1088::pattern0::L36,86.15865872291376,20.443118271647755,5.217936197916671,AutoETS,0,0,0,low,low
M1089::pattern0::L36,154.4432837384743,55.75660906868891,16.18505859375,AutoETS,0,0,1,low,medium
M108::pattern0::L36,956.7261480912317,25.25920179483356,1.5587565104167425,AutoARIMA,1,2,0,high,low
M1090::pattern0::L36,1925.8319554436112,176.08370905021897,285.0061626005554,LGBM,2,2,2,high,high
M1091::pattern0::L36,1442.7123843785193,667.7215381548847,21.52571614583337,AutoETS,0,2,2,high,high
M1092::pattern0::L36,1683.786234899071,674.7760382822355,619.0943182162167,LGBM,2,2,2,high,high
M1093::pattern0::L36,98.15453435266272,20.605273785880595,17.45979817708333,AutoETS,0,0,0,low,low
M1094::pattern0::L36,106.26060421308458,50.71682218610091,0.00634765625,AutoETS,0,0,1,low,medium
M1095::pattern0::L36,546.685389095542,114.328022302684,90.0672399759178,AutoARIMA,1,1,2,medium,high
M1096::pattern0::L36,622.7550542111627,72.8035677045331,4.84338992618234,LGBM,2,2,1,high,medium
M1097::pattern0::L36,521.652090230006,15.37728650340129,15.47216796875,AutoARIMA,1,1,0,medium,low
M1098::pattern0::L36,1134.1070157045303,395.1115587950922,2.6064453125,AutoETS,0,2,2,high,high
M1099::pattern0::L36,187.63245924889156,25.929200921599872,42.17176407889957,AutoETS,0,0,0,low,low
M109::pattern0::L36,1358.1670377319444,42.50111199067938,1.4471028645832575,AutoARIMA,1,2,1,high,medium
M10::pattern0::L36,693.4327645059695,104.9395909587452,194.3458041176284,AutoARIMA,1,2,2,high,high
M1100::pattern0::L36,121.07904270221063,70.56433933244877,94.45500544425917,AutoARIMA,1,0,1,low,medium
M1101::pattern0::L36,67.83201539184468,42.48064101841246,9.235776411128729,XGB,3,0,1,low,medium
M1102::pattern0::L36,280.145717919462,35.867195853561995,40.25849016743146,AutoETS,0,1,0,medium,low
