task,system,metric,n_queries,mean,std,ci95_low,ci95_high,mean_p@10,mean_ap@10,mean_ndcg@15,mean_p@15,mean_ap@15
task1,random,ndcg@10,129,0.2383235162758912,0.10012833880303451,0.22193484918819437,0.25578514657882195,0.5604651162790698,0.01762121549172254,0.24063611375303395,0.5643410852713179,0.025501071266803746
task1,raw_cosine,ndcg@10,129,0.29671995437468496,0.16200450229892788,0.26898595304838546,0.32465528119018977,0.6131782945736435,0.021571582951100343,0.2921467988546939,0.6036175710594315,0.03063834177772717
task1,raw_dtw,ndcg@10,129,0.3084745271801441,0.16709158875276836,0.28094246813738255,0.33887231750991154,0.641860465116279,0.023519373524628368,0.305721366673425,0.6304909560723514,0.03324255413353895
task1,raw_dtw+tsfel,ndcg@10,129,0.3615325542995709,0.18204786745822935,0.3298102299904267,0.3930442908316815,0.7248062015503876,0.0284448680388435,0.3557298027588013,0.7204134366925065,0.041392087501307066
task1,tsfel,ndcg@10,129,0.37000119944495274,0.1741393057971796,0.34076123877644504,0.4007068892014403,0.7449612403100776,0.030117402054441623,0.36260155941564376,0.7302325581395349,0.04317196439613075
task2,pattern_raw_cosine,ndcg@10,129,0.28871587179090535,0.1517499639371985,0.26233236905122864,0.31629242035742394,0.5968992248062015,0.02082206302167764,0.2887257797787122,0.6036175710594316,0.030429107019532088
task2,pattern_raw_cosine+pattern_tsfel,ndcg@10,129,0.3463463660314605,0.16799262887799532,0.3161230026174978,0.3753142803009208,0.7015503875968992,0.027135238702659985,0.3414292326266259,0.6956072351421188,0.03911934772812755
task2,pattern_raw_dtw,ndcg@10,129,0.30110134815353884,0.1598609779453299,0.2724055370856194,0.32935747057473486,0.6031007751937985,0.021943765648921785,0.29142283592519563,0.5881136950904393,0.030549017247247515
task2,pattern_tsfel,ndcg@10,129,0.3421390604208896,0.1644865207177184,0.3141780722203252,0.37140578540625746,0.7031007751937985,0.026959692076441263,0.3411357752184115,0.7012919896640827,0.03929261534962243
task2,random,ndcg@10,129,0.24733929415558775,0.10653414426297778,0.22909106583425645,0.2647326740493888,0.5589147286821705,0.017759724267928205,0.250161479980874,0.5596899224806201,0.025537052764922897
task1,random,ndcg@15,129,0.24063611375303395,0.08280301951865544,0.22758127526548041,0.25517745500324607,0.5604651162790698,0.01762121549172254,0.24063611375303395,0.5643410852713179,0.025501071266803746
task1,raw_cosine,ndcg@15,129,0.2921467988546939,0.1456085665080289,0.2668878181745296,0.3172157044816338,0.6131782945736435,0.021571582951100343,0.2921467988546939,0.6036175710594315,0.03063834177772717
task1,raw_dtw,ndcg@15,129,0.305721366673425,0.14964927290896987,0.28086064831483953,0.33295631239878876,0.641860465116279,0.023519373524628368,0.305721366673425,0.6304909560723514,0.03324255413353895
task1,raw_dtw+tsfel,ndcg@15,129,0.3557298027588013,0.16515570109632544,0.32705338589847166,0.3848067835850641,0.7248062015503876,0.0284448680388435,0.3557298027588013,0.7204134366925065,0.041392087501307066
task1,tsfel,ndcg@15,129,0.36260155941564376,0.15785804644088805,0.33583014956534485,0.38990151141696067,0.7449612403100776,0.030117402054441623,0.36260155941564376,0.7302325581395349,0.04317196439613075
task2,pattern_raw_cosine,ndcg@15,129,0.2887257797787122,0.13514293209586056,0.266210537203634,0.31272638687285154,0.5968992248062015,0.02082206302167764,0.2887257797787122,0.6036175710594316,0.030429107019532088
task2,pattern_raw_cosine+pattern_tsfel,ndcg@15,129,0.3414292326266259,0.1486589078560418,0.31502470283415857,0.3665393699121001,0.7015503875968992,0.027135238702659985,0.3414292326266259,0.6956072351421188,0.03911934772812755
task2,pattern_raw_dtw,ndcg@15,129,0.29142283592519563,0.1413898276228779,0.2660470142683842,0.3160136952911564,0.6031007751937985,0.021943765648921785,0.29142283592519563,0.5881136950904393,0.030549017247247515
task2,pattern_tsfel,ndcg@15,129,0.3411357752184115,0.1495184894091192,0.315069784333955,0.36686031919094125,0.7031007751937985,0.026959692076441263,0.3411357752184115,0.7012919896640827,0.03929261534962243
task2,random,ndcg@15,129,0.250161479980874,0.08744751415556067,0.23490453013368787,0.2648824151020376,0.5589147286821705,0.017759724267928205,0.250161479980874,0.5596899224806201,0.025537052764922897
