pattern_len,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
12,pattern_tsfel,129,0.7356589147286822,0.029063545359520344,0.3704165512359884,0.7229974160206719,0.04195622129278242,0.3584094990238528
12,pattern_raw_dtw,129,0.6147286821705427,0.021889572892742588,0.28371402566935755,0.6134366925064599,0.03153931762981944,0.28572260081584644
12,pattern_raw_cosine,129,0.5968992248062015,0.02138681892920192,0.27840228758133606,0.592764857881137,0.030388711770048055,0.2744189403260261
24,pattern_tsfel,129,0.7031007751937985,0.026959692076441263,0.3421390604208896,0.7012919896640827,0.03929261534962243,0.3411357752184115
24,pattern_raw_dtw,129,0.6031007751937985,0.021943765648921785,0.30110134815353884,0.5881136950904393,0.030549017247247515,0.29142283592519563
24,pattern_raw_cosine,129,0.5968992248062015,0.02082206302167764,0.28871587179090535,0.6036175710594316,0.030429107019532088,0.2887257797787122
36,pattern_tsfel,129,0.7131782945736435,0.028497371911906856,0.3704260561862007,0.7090439276485788,0.04147375540709576,0.3641043192717528
36,pattern_raw_cosine,129,0.6596899224806201,0.02457806947172341,0.33808635566472867,0.6465116279069768,0.034794007171495854,0.3344627917154019
36,pattern_raw_dtw,129,0.6542635658914728,0.024754764016777123,0.33155737548040376,0.6532299741602067,0.03557770131146424,0.3298806247086753
