run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,scope,error_regime,best_model,disagreement_regime,n
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,high,62
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,low,31
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,medium,66
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,high,37
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,low,34
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,medium,51
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,high,15
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,low,35
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,medium,40
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,high,32
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,low,29
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,12.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,medium,34
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,high,120
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,low,15
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,medium,46
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,high,62
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,low,9
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,medium,26
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,high,59
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,low,22
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,medium,40
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,high,53
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,low,19
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,medium,28
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,high,9
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,low,87
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,medium,72
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,high,23
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,low,67
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,medium,65
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,high,2
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,low,56
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,medium,22
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,high,3
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,low,63
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,medium,21
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,high,72
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,low,36
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,medium,54
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,high,40
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,low,31
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,medium,40
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,high,15
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,low,26
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,medium,36
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,high,25
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,low,32
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,24.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,medium,32
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,high,72
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,low,19
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoARIMA,medium,33
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,high,78
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,low,18
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,AutoETS,medium,41
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,high,58
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,low,19
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,LGBM,medium,33
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,high,62
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,low,16
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,high,XGB,medium,33
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,high,10
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,low,65
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoARIMA,medium,54
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,high,23
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,low,89
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,AutoETS,medium,57
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,high,3
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,low,62
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,LGBM,medium,25
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,high,1
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,low,65
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,low,XGB,medium,25
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,high,63
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,low,30
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoARIMA,medium,56
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,high,50
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,low,33
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,AutoETS,medium,43
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,high,20
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,low,41
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,LGBM,medium,39
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,high,28
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,low,28
freqmonthly__bins3__h3__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h3__seed42__pps1__regfull,m3_monthly,monthly,12,36.0,"12,24,36",3,3,42,1,full,pattern_length,medium,XGB,medium,36
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoARIMA,high,91
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoARIMA,low,26
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoARIMA,medium,56
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoETS,high,125
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoETS,low,19
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,AutoETS,medium,65
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,LGBM,high,24
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,LGBM,low,8
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,LGBM,medium,17
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,XGB,high,26
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,XGB,low,13
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,high,XGB,medium,20
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoARIMA,high,19
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoARIMA,low,95
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoARIMA,medium,57
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoETS,high,20
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoETS,low,107
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,AutoETS,medium,52
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,LGBM,low,40
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,LGBM,medium,14
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,XGB,low,52
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,low,XGB,medium,10
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoARIMA,high,63
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoARIMA,low,40
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoARIMA,medium,59
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoETS,high,89
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoETS,low,40
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,AutoETS,medium,89
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,LGBM,high,4
freqmonthly__bins3__h6__seed42__pps1__regfull,results_ri_bins_sensitivity/monthly/freqmonthly__bins3__h6__seed42__pps1__regfull,m3_monthly,monthly,12,,"12,24,36",3,6,42,1,full,whole_series,medium,LGBM,low,18
