pattern_len,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
12,pattern_tsfel,285,0.6354385964912281,0.016472954732274038,0.28894521343130436,0.631812865497076,0.023763224404419008,0.28685514477863655
12,pattern_raw_cosine,285,0.4761403508771929,0.01040699896205166,0.21257865850320715,0.46947368421052627,0.014583331308630744,0.20581444092760523
12,pattern_raw_dtw,285,0.4778947368421052,0.010615433534701162,0.211835527497706,0.4718128654970759,0.014935929790296947,0.21029348833301928
24,pattern_tsfel,285,0.6585964912280702,0.01704041596490929,0.27658141898776833,0.6500584795321637,0.02461601936864969,0.2748858235971801
24,pattern_raw_cosine,285,0.5210526315789473,0.012219747049524997,0.21298431937395387,0.5054970760233918,0.01710342088123676,0.2093752190196587
24,pattern_raw_dtw,285,0.5007017543859649,0.011612296321625285,0.2096913425782364,0.49988304093567243,0.016520900451524066,0.20815528603855152
36,pattern_tsfel,285,0.6463157894736842,0.017005820725342336,0.27074189482701294,0.6416374269005848,0.024419703702993976,0.26871724984137946
36,pattern_raw_cosine,285,0.5094736842105263,0.012113362852340675,0.21764450946035005,0.5022222222222222,0.01690534103105777,0.21260039414861132
36,pattern_raw_dtw,285,0.4989473684210526,0.011396788926725864,0.2148509063256029,0.49660818713450294,0.016167913917560096,0.21089197570490226
