comparison,approach,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15
cosine,whole-series,raw_cosine,285,0.507719298245614,0.011843157196363516,0.23295982655147196,0.49122807017543857,0.016101128413632957,0.22543770416708878
cosine,pattern,pattern_raw_cosine,285,0.5210526315789473,0.012219747049524997,0.21298431937395387,0.5054970760233918,0.01710342088123676,0.2093752190196587
dtw,whole-series,raw_dtw,285,0.5178947368421053,0.011618834883136073,0.23999179777175472,0.5019883040935672,0.015970080016249156,0.2307740805780275
dtw,pattern,pattern_raw_dtw,285,0.5007017543859649,0.011612296321625285,0.2096913425782364,0.49988304093567243,0.016520900451524066,0.20815528603855152
tsfel,whole-series,tsfel,285,0.6505263157894737,0.016261917726924903,0.29932894785910236,0.6367251461988304,0.02312588866130979,0.29558229067799735
tsfel,pattern,pattern_tsfel,285,0.6585964912280702,0.01704041596490929,0.27658141898776833,0.6500584795321637,0.02461601936864969,0.2748858235971801
